date,h_1,h_3,h_12
1986-01-01,0.681511707908196,0.81904093434978,0.946103147526841
1986-02-01,0.703364478106981,0.838979045180754,0.956425823011028
1986-03-01,0.704612853402643,0.839349181183421,0.954205770547371
1986-04-01,0.691092505016713,0.828521844388892,0.948309528206851
1986-05-01,0.68720781681253,0.825297168462744,0.944960514096369
1986-06-01,0.680612707356523,0.817190818817139,0.938934335583757
1986-07-01,0.672712743211274,0.80989165387711,0.934644695440833
1986-08-01,0.668540212571893,0.805874927263026,0.93169630027655
1986-09-01,0.672817741402727,0.807245200005705,0.928471073939532
1986-10-01,0.668877924624426,0.803009327844825,0.925927609531727
1986-11-01,0.674034987667861,0.807269616347725,0.928262039537954
1986-12-01,0.690608363146174,0.82192746725502,0.937762323356952
1987-01-01,0.700746342766609,0.831264757549144,0.941841008883661
1987-02-01,0.685630192228199,0.817351740555284,0.935484833012878
1987-03-01,0.658257590633599,0.793619484998644,0.924158337757565
1987-04-01,0.647730706764258,0.781811766105653,0.91702004324782
1987-05-01,0.631370947482705,0.768262239770072,0.910442113869601
1987-06-01,0.620342122590933,0.760414945442049,0.907031651936568
1987-07-01,0.617159294855694,0.75843439299434,0.905731859682574
1987-08-01,0.623102874622689,0.76354939722003,0.908125781750047
1987-09-01,0.634682503525422,0.773539537254461,0.91257910765533
1987-10-01,0.65095911702273,0.789233588751638,0.919427466824332
1987-11-01,0.644431646591308,0.78698631659741,0.923412872329668
1987-12-01,0.641800718235435,0.781198360702982,0.92058819479428
1988-01-01,0.635639463523241,0.77587144893264,0.919020092383897
1988-02-01,0.622016756835153,0.763520740033648,0.912254154520931
1988-03-01,0.606216877885702,0.74871785499798,0.904952539051141
1988-04-01,0.599579401160663,0.741138946496575,0.90093242719956
1988-05-01,0.592507855309392,0.73241714916427,0.895752990332212
1988-06-01,0.591314225958303,0.730663524873796,0.894431093012266
1988-07-01,0.590544480651868,0.727050576096907,0.890771926648309
1988-08-01,0.590070912216524,0.725880612887791,0.889622499848022
1988-09-01,0.592729051146504,0.727141602858481,0.889396814970864
1988-10-01,0.5939544994536,0.729050642082408,0.890758109151422
1988-11-01,0.599010926288928,0.73455112734928,0.893204714432485
1988-12-01,0.615613722317214,0.747814390937283,0.897583913706074
1989-01-01,0.64242598150104,0.768068775177838,0.902237697583437
1989-02-01,0.647143939281581,0.772402102649434,0.905220604873247
1989-03-01,0.642704442411806,0.771354938042935,0.908074215911442
1989-04-01,0.640781672142968,0.773491682069565,0.912317678356897
1989-05-01,0.647576022151988,0.780551880648071,0.918631911369504
1989-06-01,0.643443057888656,0.778779499373879,0.919079602802501
1989-07-01,0.647296408756607,0.780125532749687,0.918952597235603
1989-08-01,0.646708805178214,0.779701334650119,0.917516681025789
1989-09-01,0.631234676559519,0.768283281222748,0.910893830535558
1989-10-01,0.630952339672973,0.767254882684666,0.906863701915179
1989-11-01,0.636917982236784,0.771652886988186,0.90694220767895
1989-12-01,0.662628129012731,0.790642681632972,0.912755091415424
1990-01-01,0.697420009797389,0.817587574790319,0.92283633654983
1990-02-01,0.685291624634931,0.81357363389685,0.923991157646625
1990-03-01,0.67242250926109,0.804602655992844,0.921579770498202
1990-04-01,0.668384049946399,0.801174680049331,0.92011804350978
1990-05-01,0.664037408835078,0.7978109889624,0.918203289915018
1990-06-01,0.66074760609117,0.797946383448338,0.921141972844793
1990-07-01,0.666877051849506,0.806076293494245,0.927778852772445
1990-08-01,0.682059282701454,0.821133044039231,0.935696063054754
1990-09-01,0.674829968341668,0.816117510997551,0.935018757015417
1990-10-01,0.683306027492665,0.821513082646199,0.937643920717222
1990-11-01,0.695478387562021,0.832843643429712,0.942522250942075
1990-12-01,0.694989494891076,0.830870980336148,0.941171581160774
1991-01-01,0.69533418315794,0.82901985559053,0.93928414023715
1991-02-01,0.683271231440393,0.818251230743072,0.935121843031579
1991-03-01,0.663266531790753,0.798845856737525,0.925576128670638
1991-04-01,0.651139741555402,0.781895612754691,0.912541330292197
1991-05-01,0.637986071931966,0.765860455615484,0.90066651071059
1991-06-01,0.630585915866647,0.755423200437468,0.892897785882857
1991-07-01,0.613219074593229,0.741505643291697,0.885935971214302
1991-08-01,0.600382825944398,0.731840925359522,0.88221086443076
1991-09-01,0.597766087851623,0.728203958758409,0.87940084053875
1991-10-01,0.590130414594336,0.724972107589495,0.880140206917824
1991-11-01,0.590415435819193,0.728360622005824,0.883159733150011
1991-12-01,0.597753491341808,0.734427018337103,0.88598645526852
1992-01-01,0.600043715789603,0.736393280353715,0.886649679059782
1992-02-01,0.59994272350117,0.735000442895249,0.886441880494971
1992-03-01,0.593736827466833,0.728778827342729,0.884078081418606
1992-04-01,0.595322712416243,0.727622568394264,0.881032447099725
1992-05-01,0.586218601563741,0.718772103567985,0.875525643888931
1992-06-01,0.583825452959905,0.715726741427965,0.87339066679335
1992-07-01,0.585287754945215,0.715283269033807,0.873519822563268
1992-08-01,0.584148360463563,0.713260026439992,0.871609540253316
1992-09-01,0.590304147862367,0.717546246797816,0.873365051199894
1992-10-01,0.59752640012338,0.722714812547006,0.876476768208019
1992-11-01,0.59199645011894,0.717708340986804,0.873990533719929
1992-12-01,0.60269724198972,0.717809854446209,0.869590565860262
1993-01-01,0.60453163817178,0.718183506819223,0.867210320569572
1993-02-01,0.59031523609105,0.712455090821829,0.865619509205275
1993-03-01,0.584851990989735,0.708965304711821,0.863000011620021
1993-04-01,0.579156354389004,0.7038503880671,0.858909597390111
1993-05-01,0.573244593227765,0.697786611799995,0.854028322702356
1993-06-01,0.561819658943248,0.688743087218982,0.850455692676251
1993-07-01,0.551353945127612,0.680542330406352,0.847687824616465
1993-08-01,0.550909889714045,0.6802127325994,0.848936615368467
1993-09-01,0.558244703369315,0.68469935458872,0.85085192758737
1993-10-01,0.564427711633353,0.690211894275401,0.854387333329439
1993-11-01,0.564595778176456,0.690834326057101,0.856083219246404
1993-12-01,0.588891448546087,0.70457695340427,0.860351589838371
1994-01-01,0.596656492292328,0.713676713689057,0.866237718645069
1994-02-01,0.590444061680131,0.713924583591362,0.869821009689325
1994-03-01,0.586421485580653,0.714524953256653,0.873237522009006
1994-04-01,0.572772273605692,0.705411266996325,0.870567124074453
1994-05-01,0.567177332892613,0.70069562513775,0.867585332245751
1994-06-01,0.561248005181104,0.695247394437116,0.863666215017326
1994-07-01,0.558878222173255,0.693699654712112,0.863053252869839
1994-08-01,0.557972380587049,0.693287639513777,0.863847582760913
1994-09-01,0.560530982076327,0.694976293234614,0.86492673845727
1994-10-01,0.563385419515878,0.697230277966263,0.866899803893995
1994-11-01,0.561291353717354,0.696825598809517,0.867397918719268
1994-12-01,0.568439969934964,0.702906112711017,0.870875629119019
1995-01-01,0.572315346147402,0.706738726495392,0.873198827887683
1995-02-01,0.581829636679308,0.713875002605704,0.875653754618612
1995-03-01,0.582140903397176,0.712516802889425,0.874511485193953
1995-04-01,0.584418168847407,0.712729298887099,0.873917128936066
1995-05-01,0.581388429059136,0.710993921724001,0.872138099402483
1995-06-01,0.571692519887241,0.703455317654182,0.869057571206655
1995-07-01,0.568005773243078,0.700184844235639,0.866611813157654
1995-08-01,0.568749171969791,0.700743063889635,0.866412197323704
1995-09-01,0.561794795677375,0.696604255753069,0.864316050644843
1995-10-01,0.56486737858903,0.700261074672156,0.864702626396922
1995-11-01,0.576431837699524,0.709933361140146,0.86762509544553
1995-12-01,0.586747748489514,0.719228897915491,0.871729594198999
1996-01-01,0.609946353014521,0.737245435335334,0.879737771630117
1996-02-01,0.620157761152538,0.743629606798168,0.882157716743927
1996-03-01,0.60732383379037,0.735008212876775,0.878624811655656
1996-04-01,0.590312138933469,0.720879967255378,0.871428283623524
1996-05-01,0.57814083750337,0.710988000422543,0.866802659037315
1996-06-01,0.571071835727147,0.704848652308308,0.862890478222122
1996-07-01,0.566683314260048,0.700740922037098,0.859821016546888
1996-08-01,0.562950494761358,0.696307451569267,0.856941480249037
1996-09-01,0.559292408176591,0.692996780425062,0.856116447454129
1996-10-01,0.559697246168404,0.692795415360366,0.856443339971766
1996-11-01,0.559631015168153,0.692521644503323,0.8574697171049
1996-12-01,0.560871698382129,0.693794444860294,0.857535675006556
1997-01-01,0.563013893850975,0.695646696547657,0.857968114443479
1997-02-01,0.566261714069269,0.698454141200112,0.859245939334927
1997-03-01,0.562599964322383,0.695960485325435,0.856579410062211
1997-04-01,0.565756074078999,0.696964465624107,0.854967049508681
1997-05-01,0.561649803053877,0.694870639125981,0.854456875314999
1997-06-01,0.56047345178396,0.693067909409162,0.853665718114753
1997-07-01,0.565495313227523,0.696678481242481,0.854448803759235
1997-08-01,0.574404101194336,0.702158023128154,0.85564493474098
1997-09-01,0.568727085002541,0.698381842593898,0.854607708509252
1997-10-01,0.569801011497578,0.699488932274632,0.855355391755998
1997-11-01,0.574246784626475,0.704134630607014,0.859157855230637
1997-12-01,0.578195426902954,0.709060919290265,0.862585359746093
1998-01-01,0.583944915061146,0.713528383841813,0.863588159305912
1998-02-01,0.582108204626281,0.712703572736263,0.862392381466204
1998-03-01,0.583537734251813,0.714129269601673,0.863683809314546
1998-04-01,0.590437762224204,0.721129945596764,0.86799797295454
1998-05-01,0.595783528567081,0.728324907346759,0.873177691803356
1998-06-01,0.609527226515523,0.740757835622426,0.881420345302961
1998-07-01,0.618603274187891,0.752291455487847,0.89053767962464
1998-08-01,0.637805111690769,0.771044114320555,0.903374788413032
1998-09-01,0.629969395107828,0.769684893488492,0.910410576223817
1998-10-01,0.62118565574254,0.761387082733247,0.907867288750444
1998-11-01,0.61275177690481,0.75363418134225,0.903665197146436
1998-12-01,0.611959573706562,0.751350911204956,0.901020810430383
1999-01-01,0.61302087232805,0.751779210448611,0.899983936462224
1999-02-01,0.613911920878059,0.752950438966546,0.899224779502726
1999-03-01,0.613075078163178,0.753401714257822,0.900205713675296
1999-04-01,0.612968680859128,0.755101815040546,0.901067210501661
1999-05-01,0.60883687371749,0.752654962842352,0.901113677311847
1999-06-01,0.604918063529835,0.74766439018029,0.899246735544196
1999-07-01,0.60007124160192,0.74371696362498,0.898741142354777
1999-08-01,0.600095008465203,0.744061972543256,0.899722446272852
1999-09-01,0.605793112990365,0.74825216345341,0.902746571483766
1999-10-01,0.61796471187841,0.758509970513564,0.908626879820723
1999-11-01,0.62387575428284,0.76280771779931,0.908515613778945
1999-12-01,0.639450023928118,0.774055095241049,0.910720191967684
2000-01-01,0.658239223964924,0.788850762906736,0.914490283795041
2000-02-01,0.664257515901717,0.798684878643945,0.920537617721068
2000-03-01,0.674131403292894,0.809051262540346,0.927149027219606
2000-04-01,0.692286350061249,0.826940405409315,0.937697494261892
2000-05-01,0.706615243255833,0.837588851478192,0.944094937478655
2000-06-01,0.708178062360737,0.838078101527509,0.943597367341851
2000-07-01,0.694829519173988,0.828584797044,0.939599947974415
2000-08-01,0.687385061664839,0.822744761798345,0.937085071777272
2000-09-01,0.689952963201579,0.825767739158797,0.939014324441161
2000-10-01,0.687929871755351,0.824473873973113,0.938610968722926
2000-11-01,0.689416545942212,0.827259663737429,0.941040815385711
2000-12-01,0.702479707780668,0.840208222037088,0.949834260726366
2001-01-01,0.70890076952338,0.846010403769553,0.952069979989813
2001-02-01,0.704607686995274,0.84082621194018,0.946010916067519
2001-03-01,0.702908791214714,0.839789653328315,0.944344481799124
2001-04-01,0.708008871669197,0.841375484752564,0.941472321437624
2001-05-01,0.706179043109201,0.838537653305052,0.937394406071667
2001-06-01,0.7093185842476,0.839588874229108,0.935001347913685
2001-07-01,0.720783387233418,0.848645848896054,0.936580244162489
2001-08-01,0.743852105738838,0.867801849889819,0.94117180166672
2001-09-01,0.784180775384918,0.901512909822813,0.950224785722783
2001-10-01,0.79015479856316,0.903785838305717,0.948271104610156
2001-11-01,0.764473248169833,0.879487626837622,0.937627102698977
2001-12-01,0.733112300316907,0.852538828005665,0.927542237118372
2002-01-01,0.713979183959424,0.834047687336255,0.919295589010994
2002-02-01,0.685339819400401,0.809843732510626,0.910829578631176
2002-03-01,0.668512598796305,0.796407727995331,0.90716024387402
2002-04-01,0.649789729208448,0.778680522714628,0.897707065604643
2002-05-01,0.631809202576416,0.763680351871658,0.891068779359438
2002-06-01,0.629168982601352,0.759813660631761,0.88854325309592
2002-07-01,0.62693963011226,0.758884609424965,0.88834535831599
2002-08-01,0.622420045125273,0.755640410559917,0.887785092818436
2002-09-01,0.621767250136216,0.755768748375505,0.888629896198264
2002-10-01,0.623205397380369,0.757934372750431,0.89218367605159
2002-11-01,0.63108170181382,0.765809696329864,0.898629269062246
2002-12-01,0.642708384283644,0.776672334436429,0.904588001044723
2003-01-01,0.656395307950408,0.78929083781284,0.910679255715254
2003-02-01,0.6652699292172,0.798884843383714,0.915197060347939
2003-03-01,0.667392908823298,0.804302086881317,0.919878694909325
2003-04-01,0.679187604723132,0.817248184766609,0.927635652420356
2003-05-01,0.664942180213094,0.80405866801176,0.923202534882227
2003-06-01,0.653554155422872,0.792627846399679,0.917975260843552
2003-07-01,0.653578595136553,0.789993224653064,0.914722343601326
2003-08-01,0.652448027763095,0.784361903464902,0.907980666210818
2003-09-01,0.655697181131297,0.7828713113903,0.90374053116959
2003-10-01,0.648448526564583,0.775352776558378,0.899491897547791
2003-11-01,0.635511378104132,0.761494449147477,0.892030647248733
2003-12-01,0.620981662666333,0.749524659118156,0.887167445967875
2004-01-01,0.61819860414529,0.746526363088188,0.884951670954389
2004-02-01,0.615127724600512,0.744568363661581,0.884849311560563
2004-03-01,0.618536906874648,0.747271994067417,0.887897695967027
2004-04-01,0.619120863997609,0.751471415029369,0.893947739535666
2004-05-01,0.626071233473995,0.758902530982741,0.899341318819807
2004-06-01,0.633129072677666,0.764982621084532,0.903061941786057
2004-07-01,0.624289942484641,0.758360980220181,0.898778424562504
2004-08-01,0.615326212253467,0.75173684295534,0.894582804227201
2004-09-01,0.620172797463866,0.755942228750785,0.8954388352599
2004-10-01,0.633016308730968,0.767227798719027,0.900168141653181
2004-11-01,0.645681729754749,0.776652549240508,0.904233680764533
