date,BIDLO,ASKHI,PRC,VOL,RET,OPENPRC,epsfxq,ltq,niq,revtq,capxy,npm,de_ratio,curr_ratio,ptb
2013-11-04,90.0,92.27,92.1,20601200,0.025384,90.0,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-05,91.24,93.25,91.99,21122500,-0.001194,91.34,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-06,92.12,93.28,93.22,13464600,0.013371,92.42,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-07,91.76,92.98,91.96,16578900,-0.006758,92.64,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-08,91.475,92.82,92.73,12331300,0.008373,91.8,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-11,92.5,93.23,92.96,7927500,0.00248,92.85,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-12,92.5,93.32,92.67,10727300,-0.00312,92.67,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-13,92.07,92.74,92.59,9285700,-0.000863,92.22,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-14,92.68,93.42,93.22,7909200,0.006804,92.68,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-15,94.03,95.29,95.27,18374500,0.021991,94.15,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-18,95.06,96.0,95.45,14245100,0.001889,95.98,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-19,95.16,95.79,95.42,12697300,-0.000314,95.4,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-20,94.37,95.9499,94.68,10459400,-0.007755,95.75,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-21,94.63,95.39,94.69,9128800,0.000106,94.85,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-22,94.29,95.07,95.01,8541600,0.003379,94.96,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-25,94.83,95.75,95.09,10515800,0.000842,95.21,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-26,94.15,94.81,94.27,11859600,-0.008623,94.75,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-27,93.48,94.42,93.8,8828100,-0.004986,94.36,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-11-29,93.3,94.22,93.48,6770500,-0.003412,93.65,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-02,92.92,94.04,93.52,9311000,0.000428,93.27,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-03,93.23,94.48,94.39,12607800,0.009303,93.6,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-04,93.92,94.9,94.67,13074700,0.002966,94.19,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-05,93.92,94.65,94.13,10586800,-0.005704,94.07,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-06,94.59,95.71,95.65,12063400,0.016148,94.97,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-09,95.6,96.25,95.84,15519200,0.001986,95.95,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-10,95.39,95.975,95.71,9868300,-0.001356,95.9,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-11,94.16,95.54,94.26,12811800,-0.01515,95.38,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-12,94.28,95.88,95.36,15562600,0.01167,94.5,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-13,94.66,95.915,95.31,10630600,-0.000524,95.13,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-16,96.13,98.88,97.22,23226000,0.02004,96.28,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-17,96.03,97.13,96.75,14920900,-0.004834,97.02,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-18,97.01,99.95,99.54,21334500,0.028837,97.43,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-19,99.0,99.6,99.43,12905900,-0.001105,99.5,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-20,98.6,99.6,98.68,23333800,-0.007543,99.39,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-23,98.39,99.29,98.51,10131800,-0.001723,99.0,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-24,98.33,99.435,99.22,4168300,0.007207,98.33,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-26,99.38,101.03,100.9,9539500,0.016932,99.42,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-27,100.99,101.74,101.51,10214100,0.006046,101.24,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-30,100.31,101.55,100.31,9008900,-0.011822,101.53,1.79,172086.0,7870.0,100508.0,25243.0,0.087,1.005,0.898,1.914
2013-12-31,100.43,101.39,101.2,8509900,0.008872,100.49,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-02,99.385,100.76,99.75,11030100,-0.014328,100.6,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-03,99.141,100.1699,99.51,9295600,-0.002406,99.77,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-06,98.8864,100.14,99.66,11850000,0.001507,99.94,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-07,99.42,101.215,101.07,11188700,0.014148,99.61,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-08,100.15,101.19,100.74,11180400,-0.003265,101.19,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-09,99.03,100.39,99.76,11679000,-0.009728,100.2,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-10,99.12,100.63,100.52,10537300,0.007618,99.99,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-13,98.27,100.1,98.55,12112200,-0.019598,99.91,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-14,98.65,99.27,99.12,9269800,0.005784,98.8,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-15,98.63,99.35,98.78,9427700,-0.00343,99.16,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-16,98.25,99.04,98.94,9421700,0.00162,98.79,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-17,98.67,100.34,99.16,15998100,0.002224,99.18,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-21,98.04,98.8856,98.5,13848400,-0.006656,98.57,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-22,97.84,98.95,97.88,11648100,-0.006294,98.88,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-23,96.01,97.39,96.97,15397700,-0.009297,97.25,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-24,94.82,96.25,94.85,14670000,-0.021862,96.18,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-27,94.75,95.58,94.92,12477400,0.000738,95.075,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-28,94.77,95.92,95.65,10774300,0.007691,95.35,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-29,94.65,96.2,95.11,13194400,-0.005646,94.93,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-30,93.06,94.95,93.99,14632400,-0.011776,94.0,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-01-31,91.7,93.28,92.16,17372300,-0.01947,92.85,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-03,89.64,92.31,90.05,20381400,-0.022895,91.915,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-04,89.39,90.64,90.02,17703300,-0.000333,90.37,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-05,89.38,90.61,89.58,16395800,-0.004888,90.305,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-06,89.25,90.18,89.8,13650200,0.009489,89.51,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-07,89.75,90.63,90.58,12632500,0.008686,90.12,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-10,89.36,90.53,89.52,12241500,-0.011702,90.45,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-11,89.4,91.0,90.84,13426600,0.014745,89.56,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-12,90.64,91.86,91.08,10753100,0.002642,91.01,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-13,90.4,91.65,91.43,9776500,0.003843,90.59,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-14,91.6,94.4301,94.11,18335500,0.029312,91.81,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-18,93.36,94.72,94.07,12981900,-0.000425,94.07,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-19,93.8,95.29,93.95,12228900,-0.001276,93.8,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-20,93.75,95.77,95.37,14425200,0.015114,93.85,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-21,94.94,95.58,95.03,11286100,-0.003565,95.48,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-24,95.41,97.25,96.44,16034200,0.014837,95.61,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-25,95.96,96.97,96.31,10664300,-0.001348,96.54,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-26,95.53,96.86,95.79,9088500,-0.005399,96.56,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-27,95.16,96.05,95.84,9101200,0.000522,95.58,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-02-28,95.78,96.833,96.27,12652600,0.004487,95.96,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-03,94.8299,96.54,95.5,11897227,-0.007998,95.76,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-04,95.87,96.86,96.52,12566341,0.010681,96.59,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-05,93.395,95.29,93.8,19836928,-0.028181,95.2,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-06,93.27,93.94,93.76,12612051,-0.000426,93.67,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-07,93.99,95.06,94.99,12660051,0.013119,94.37,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-10,94.66,95.55,95.5,9967356,0.005369,95.15,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-11,93.52,95.59,94.01,12144602,-0.015602,95.36,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-12,93.55,94.47,94.21,9705872,0.002127,93.64,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-13,93.33,94.57,93.64,9872689,-0.00605,94.44,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-14,93.29,94.22,93.47,11731826,-0.001815,93.58,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-17,93.75,94.53,94.32,8676159,0.009094,93.95,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-18,94.07,95.25,94.71,8757308,0.004135,94.41,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-19,93.13,95.3,93.73,9914653,-0.010347,94.65,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-20,93.01,94.74,94.58,10405003,0.009069,93.44,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-21,94.31,95.99,94.31,24482606,-0.002855,95.1,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-24,94.48,95.1,94.64,9539768,0.003499,94.76,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-25,94.8,95.82,94.91,9799558,0.002853,95.1,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-26,94.41,95.58,94.7,11033634,-0.002213,95.56,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-27,94.06,96.5,96.24,15427492,0.016262,94.61,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-28,96.47,97.97,97.7,12321804,0.01517,96.47,1.91,166313.0,8350.0,98355.0,33669.0,0.083,0.956,0.827,2.058
2014-03-31,97.32,98.85,97.68,12375215,-0.000205,98.49,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-01,97.28,97.93,97.73,9476393,0.000512,97.65,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-02,97.18,98.06,97.95,9550978,0.002251,97.53,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-03,97.56,98.54,97.93,10119284,-0.000204,97.83,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-04,97.28,98.71,97.36,12496720,-0.00582,98.3,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-07,96.751,97.53,96.78,10126378,-0.005957,97.25,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-08,96.75,97.88,97.45,10251416,0.006923,97.01,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-09,96.629,97.79,97.33,10464949,-0.001231,97.75,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-10,96.235,97.78,96.78,13449913,-0.005651,96.98,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-11,96.28,97.4399,96.72,13353028,-0.00062,96.51,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-14,96.74,98.055,97.86,9610713,0.011787,97.49,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-15,97.07,98.7,98.68,12961766,0.008379,97.58,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-16,98.97,100.1,99.94,12508091,0.012769,99.05,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-17,99.69,100.97,100.42,15439810,0.004803,99.69,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-21,99.89,100.93,100.93,8003529,0.005079,100.03,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-22,100.22,100.86,100.37,8212620,-0.005548,100.53,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-23,100.33,100.95,100.5,8691639,0.001295,100.59,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-24,99.86,100.6,100.01,9057792,-0.004876,100.48,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-25,99.93,100.57,100.41,10396471,0.004,99.99,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-28,100.31,101.462,101.17,12710821,0.007569,100.72,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-29,101.2301,102.57,101.45,10094588,0.002768,101.57,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-04-30,100.71,102.41,102.41,13972286,0.009463,101.13,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-01,101.2,102.39,101.41,11161697,-0.009765,101.96,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-02,100.98,102.91,102.01,11169957,0.005917,101.28,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-05,101.58,103.13,102.91,7614576,0.008823,101.69,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-06,102.41,103.3,102.67,9669834,-0.002332,102.6,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-07,102.79,103.45,103.11,11007353,0.004286,103.12,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-08,102.1701,103.29,102.32,8924353,-0.007662,103.09,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-09,101.26,102.18,101.95,8948779,0.003127,101.71,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-12,101.525,102.35,102.23,8830502,0.002747,102.33,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-13,101.94,102.71,102.36,7529135,0.001272,102.18,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-14,102.11,102.68,102.29,6999163,-0.000684,102.36,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-15,100.33,102.42,100.78,13658740,-0.014762,102.0,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-16,100.32,101.0,100.74,10369477,-0.000397,100.59,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-19,100.42,101.11,100.87,5851383,0.00129,100.42,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-20,100.45,101.08,100.67,6140744,-0.001983,100.69,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-21,100.72,102.22,102.03,7748049,0.013509,100.85,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-22,101.47,101.97,101.5,5304614,-0.005195,101.81,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-23,101.2663,101.93,101.32,5411273,-0.001773,101.55,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-27,100.93,101.9,101.36,8359739,0.000395,101.61,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-28,101.05,102.07,101.06,7587010,-0.00296,101.23,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-29,101.02,101.65,101.27,6113654,0.002078,101.54,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-05-30,100.37,101.15,100.53,11488959,-0.007307,100.8,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-02,99.67,100.88,99.94,7762537,-0.005869,100.53,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-03,99.59,100.69,100.39,9384234,0.004503,99.59,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-04,99.96,100.455,100.04,7154661,-0.003486,100.21,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-05,99.96,100.83,100.55,12296438,0.005098,100.1,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-06,100.6,101.63,101.6,9342474,0.010443,100.61,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-09,101.19,101.96,101.52,6404983,-0.000787,101.45,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-10,101.0,101.73,101.46,7917532,-0.000591,101.48,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-11,101.0,102.33,101.95,10270318,0.004829,101.19,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-12,101.57,102.945,101.66,11421250,-0.002844,102.46,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-13,101.63,102.6551,102.65,8241548,0.009738,101.93,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-16,102.17,103.25,102.92,8977642,0.00263,102.57,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-17,101.45,102.59,102.42,9355388,-0.004858,102.58,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-18,102.06,102.95,102.73,9575877,0.003027,102.57,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-19,101.68,102.84,102.63,11107691,-0.000973,102.61,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-20,102.94,104.06,103.83,17681113,0.011693,103.28,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-23,103.88,104.61,104.38,8553670,0.005297,104.11,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-24,102.47,104.47,102.73,9708408,-0.015808,104.18,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-25,101.53,102.62,102.14,10716273,-0.005743,102.34,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-26,100.85,102.38,102.03,8424551,-0.001077,101.94,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-27,100.66,101.79,101.21,15149918,-0.008037,101.67,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956
2014-06-30,100.52,101.27,100.68,9536536,-0.005237,101.21,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-01,100.79,101.59,101.36,8404213,0.006754,101.15,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-02,101.04,101.64,101.57,6954442,0.002072,101.15,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-03,101.68,103.27,102.59,6922616,0.010042,101.95,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-07,102.02,102.65,102.65,7980994,0.000585,102.33,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-08,102.17,103.23,102.83,9615023,0.001754,102.33,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-09,102.81,103.69,103.55,7659029,0.007002,102.96,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-10,102.04,103.07,102.57,8533731,-0.009464,102.88,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-11,101.32,102.5,101.74,7689643,-0.008092,102.4,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-14,102.16,103.08,102.68,8253348,0.009239,102.17,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-15,101.74,102.6,102.39,8760545,-0.002824,102.53,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-16,102.54,103.79,103.77,8879502,0.013478,102.56,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-17,102.29,103.885,102.31,8145741,-0.01407,103.38,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-18,101.86,102.96,102.73,8208309,0.004105,102.69,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-21,102.06,103.19,103.08,6632386,0.003407,102.36,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-22,103.5,104.19,103.54,7426442,0.004463,103.64,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-23,103.53,104.45,104.25,7017078,0.006857,103.64,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-24,103.95,104.72,104.28,7943024,0.000288,104.42,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-25,102.96,103.99,103.18,7784729,-0.010549,103.93,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-28,102.83,104.52,104.37,9197901,0.011533,103.29,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-29,103.52,104.76,103.55,8055421,-0.007857,104.21,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-30,102.57,104.15,103.25,11072188,-0.002897,103.73,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-07-31,98.93,101.98,98.94,18297904,-0.041743,101.98,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-08-01,98.18,99.55,98.8,14915613,-0.001415,98.62,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-08-04,98.31,100.43,100.13,12152078,0.013461,98.74,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-08-05,97.78,99.54,98.2,13071813,-0.019275,99.48,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-08-06,98.2,99.65,98.98,9916916,0.007943,98.2,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-08-07,97.63,99.84,98.27,10017398,-0.007173,99.77,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
2014-08-08,98.32,99.79,99.74,11206941,0.014959,98.81,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857
