gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,fcf_ocf,debt_ebitda,gpm,opmad,evm,intcov_ratio,at_turn,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,price,relative_quarterly_return,target
7241,1981-09-30,CVS,708.242,383.836,1.13,365.558,482.647,681.536,,0.302,0.237,8.554,4.46,10.158,0.401,0.298,0.387,0.403,0.092,4.557,55.931,2.698,0.06,0.047,0.646,0.686,2.312,1.874,42.25,0.08026348165971675,-0.1613375898040278
7241,1981-12-31,CVS,715.807,418.447,2.7,333.169,459.742,928.989,,0.298,0.24,8.199,4.73,8.787,0.39,0.105,0.48,0.403,0.096,3.943,37.616,2.728,0.063,0.049,0.572,0.751,2.148,1.81,37.75,-0.1613375898040278,0.25528788087576104
7241,1982-03-31,CVS,739.453,425.233,0.2,371.968,493.078,625.08,,0.304,0.244,8.793,4.41,15.284,0.403,0.105,0.472,0.4,0.093,4.193,37.616,2.719,0.06,0.047,0.584,0.756,2.114,1.962,44.125,0.25528788087576104,0.10880833604069451
7241,1982-06-30,CVS,732.559,472.497,0.94,414.356,538.523,743.64,,0.283,0.222,10.262,4.0,16.206,0.364,0.105,0.605,0.4,0.088,4.484,37.616,2.593,0.057,0.043,0.932,0.825,1.95,2.128,48.0,0.10880833604069451,0.09929427819846137
7241,1982-09-30,CVS,858.141,486.004,1.23,535.755,649.83,850.256,,0.277,0.218,13.708,2.94,28.402,0.352,0.105,0.672,0.399,0.087,4.696,37.616,2.597,0.056,0.042,1.269,0.867,1.84,2.811,57.5,0.09929427819846137,0.0625224756829359
7241,1982-12-31,CVS,747.744,498.87,3.09,353.262,472.989,1042.673,,0.286,0.213,12.821,3.11,13.095,0.37,0.288,0.381,0.401,0.09,5.999,14.003,2.74,0.058,0.044,1.201,0.671,2.117,2.549,70.75,0.0625224756829359,0.06434391796009731
7241,1983-03-31,CVS,854.906,500.3,0.3,471.497,580.053,752.552,,0.282,0.223,14.568,2.69,17.244,0.357,0.288,0.627,0.4,0.089,5.613,16.187,2.632,0.057,0.043,1.316,0.842,1.799,2.965,81.5,0.06434391796009731,-0.5346283241779398
7241,1983-06-30,CVS,853.554,543.489,0.51,477.966,630.485,868.895,,0.278,0.218,13.697,2.82,15.572,0.35,0.288,0.64,0.399,0.088,6.33,16.604,2.631,0.056,0.042,1.297,0.846,1.803,2.792,46.0,-0.5346283241779398,-0.14819117529154036
7241,1983-09-30,CVS,990.095,552.985,0.71,597.341,742.639,984.563,,0.277,0.218,11.835,3.16,15.261,0.349,0.288,0.651,0.398,0.088,6.513,17.588,2.634,0.056,0.042,1.037,0.847,1.814,2.411,38.625,-0.14819117529154036,-0.09022280346163536
7241,1983-12-31,CVS,933.803,558.75,1.99,441.291,585.101,1317.21,,0.307,0.225,10.417,3.77,10.504,0.404,0.532,0.351,0.403,0.093,4.885,19.219,2.865,0.059,0.045,0.731,0.704,2.116,2.164,34.875,-0.09022280346163536,0.04561596350097041
7241,1984-03-31,CVS,1019.753,554.335,0.16,529.314,670.56,798.12,12.849,0.292,0.233,10.083,3.96,12.347,0.373,0.532,0.594,0.402,0.093,5.564,22.207,2.643,0.058,0.045,0.662,0.845,1.856,2.086,35.25,0.04561596350097041,0.05542367398876691
7241,1984-06-30,CVS,977.174,559.484,0.8,498.639,638.382,1048.264,38.207,0.302,0.244,11.681,3.22,13.798,0.39,0.532,0.533,0.4,0.096,4.875,23.59,2.7,0.06,0.046,0.689,0.814,1.897,2.498,35.875,0.05542367398876691,-0.004996967881379266
7241,1984-09-30,CVS,1109.996,575.588,0.72,620.954,758.739,1019.261,71.369,0.297,0.235,10.991,3.45,10.427,0.383,0.532,0.507,0.398,0.096,4.826,25.559,2.66,0.06,0.046,0.647,0.789,1.933,2.297,38.375,-0.004996967881379266,-0.04523140253518432
7241,1984-12-31,CVS,1017.08,593.578,2.1,426.719,572.97,1395.981,111.885,0.295,0.208,11.736,3.41,11.708,0.384,0.413,0.268,0.394,0.089,4.754,21.804,2.851,0.057,0.043,1.035,0.598,2.383,2.27,37.25,-0.04523140253518432,0.10738375424780355
7241,1985-03-31,CVS,1081.522,553.523,0.06,493.944,612.552,894.533,16.085,0.288,0.218,13.754,3.09,10.7,0.369,0.5,0.443,0.392,0.093,5.063,21.804,2.695,0.058,0.045,1.052,0.717,2.052,2.571,44.375,0.10738375424780355,0.020124520499729126
7241,1985-06-30,CVS,1021.461,563.042,0.88,439.03,555.717,1151.076,41.628,0.292,0.217,12.219,3.31,9.984,0.373,0.5,0.378,0.394,0.092,5.263,21.804,2.738,0.059,0.045,0.755,0.67,2.136,2.314,48.0,0.020124520499729126,-0.06340170776386223
7241,1985-09-30,CVS,1199.038,579.307,0.79,600.455,715.483,1140.314,68.272,0.295,0.214,13.454,2.92,12.665,0.377,0.483,0.328,0.396,0.091,5.261,21.804,2.773,0.058,0.045,0.855,0.636,2.203,2.615,42.375,-0.06340170776386223,0.031371344438050563
7241,1985-12-31,CVS,1204.573,602.099,2.34,492.941,618.404,1588.934,101.571,0.299,0.207,15.577,2.57,13.453,0.388,0.584,0.227,0.402,0.093,5.747,48.458,2.794,0.059,0.046,1.035,0.56,2.444,2.882,50.5,0.031371344438050563,0.11184726007625367
7241,1986-03-31,CVS,1206.159,603.72,0.2,518.884,622.248,1028.022,19.641,0.308,0.221,16.894,2.19,15.751,0.396,0.569,0.263,0.403,0.093,5.662,48.458,2.813,0.06,0.046,1.131,0.602,2.258,3.397,62.75,0.11184726007625367,0.08149503284476167
7241,1986-06-30,CVS,1140.917,607.088,0.86,463.157,565.867,1244.746,42.494,0.298,0.211,15.483,2.4,15.542,0.384,0.547,0.246,0.403,0.091,6.288,48.458,2.801,0.059,0.045,1.057,0.583,2.289,3.031,71.0,0.08149503284476167,-0.10528006180922234
7241,1986-09-30,CVS,1320.434,616.089,0.87,616.542,717.141,1259.684,70.672,0.296,0.208,14.608,2.5,15.063,0.381,0.536,0.22,0.403,0.09,6.58,48.458,2.806,0.058,0.045,1.05,0.563,2.329,2.848,58.0,-0.10528006180922234,-0.11587023797456275
7241,1986-12-31,CVS,1351.443,647.338,2.47,534.585,648.388,1729.912,120.727,0.288,0.195,16.534,2.42,16.574,0.376,0.493,0.13,0.403,0.091,5.638,102.89,2.766,0.058,0.045,1.752,0.512,2.528,3.008,54.0,-0.11587023797456275,0.14269647584570988
7241,1987-03-31,CVS,1359.094,646.717,0.15,551.582,662.969,1073.868,20.116,0.289,0.197,15.546,2.6,21.226,0.374,0.298,0.197,0.402,0.089,6.752,102.89,2.761,0.057,0.044,1.732,0.541,2.388,2.824,72.75,0.14269647584570988,-0.03357554423824327
7241,1987-06-30,CVS,1302.08,676.273,1.17,510.896,620.76,1448.985,48.44,0.294,0.204,16.819,2.25,21.154,0.38,0.369,0.194,0.402,0.09,6.523,102.89,2.784,0.059,0.046,1.988,0.534,2.409,3.173,73.375,-0.03357554423824327,-0.04331911817448231
7241,1987-09-30,CVS,1489.001,711.352,0.95,698.801,806.569,1392.935,80.024,0.287,0.2,9.916,3.74,12.298,0.368,0.374,0.215,0.401,0.088,6.922,102.89,2.76,0.058,0.046,1.108,0.534,2.396,1.868,74.5,-0.04331911817448231,-0.05632512225075281
7241,1987-12-31,CVS,1488.583,742.47,2.98,568.661,682.439,2014.495,129.464,0.282,0.202,12.762,3.13,10.772,0.364,0.617,0.108,0.398,0.088,5.097,114.15,2.804,0.061,0.048,0.946,0.467,2.618,2.405,53.0,-0.05632512225075281,0.17625831981697182
7241,1988-03-31,CVS,1621.014,746.303,0.41,706.546,817.046,1394.247,27.891,0.294,0.217,11.525,3.31,9.64,0.373,0.617,0.192,0.396,0.087,6.158,114.15,2.849,0.06,0.048,0.779,0.529,2.375,2.287,64.875,0.17625831981697182,0.0013702340159644777
7241,1988-06-30,CVS,1530.273,761.202,1.11,621.032,731.09,1470.216,64.153,0.275,0.207,12.431,3.1,11.62,0.35,0.542,0.195,0.395,0.084,6.207,114.15,2.76,0.06,0.047,0.942,0.53,2.362,2.389,68.625,0.0013702340159644777,-0.00147244616270914
7241,1988-09-30,CVS,1807.064,796.029,1.22,885.05,993.723,1624.567,120.411,0.274,0.21,12.413,2.96,10.102,0.35,0.556,0.167,0.395,0.083,5.866,114.15,2.74,0.06,0.048,0.863,0.543,2.318,2.442,68.125,-0.00147244616270914,0.07037575506466487
7241,1988-12-31,CVS,1693.623,1042.529,3.78,823.598,931.443,2291.329,188.141,0.27,0.216,12.155,3.28,9.522,0.356,0.585,0.088,0.397,0.086,6.27,138.618,2.73,0.065,0.052,0.706,0.545,2.056,2.445,74.375,0.07037575506466487,-0.5071309958521792
7241,1989-03-31,CVS,1742.148,1045.937,0.22,874.447,980.519,1529.097,32.696,0.272,0.223,13.855,2.87,11.718,0.357,0.543,0.185,0.398,0.085,6.208,138.618,2.655,0.065,0.052,0.851,0.565,2.114,2.802,41.25,-0.5071309958521792,-0.0026159447768971944
7241,1989-06-30,CVS,1912.411,1071.237,0.56,725.273,1187.708,1675.27,81.806,0.263,0.215,16.006,2.48,13.204,0.34,0.525,0.296,0.397,0.083,6.685,138.618,2.563,0.064,0.05,0.989,0.614,2.163,3.214,44.375,-0.0026159447768971944,0.02591862895088637
7241,1989-09-30,CVS,2095.756,1108.779,0.62,1109.392,1563.748,1830.658,128.89,0.252,0.212,13.906,2.84,14.067,0.32,0.445,0.445,0.395,0.082,7.251,138.618,2.502,0.064,0.05,0.893,0.697,2.107,3.085,49.875,0.02591862895088637,-0.11743557662594128
7241,1989-12-31,CVS,1874.53,1157.237,2.13,855.34,1310.494,2518.946,202.57,0.263,0.258,12.855,3.14,9.593,0.346,0.588,0.523,0.396,0.086,7.17,59.627,2.619,0.067,0.053,0.749,0.666,2.192,3.554,44.625,-0.11743557662594128,0.09971180322723316
7241,1990-03-31,CVS,2024.365,1184.72,0.06,1044.956,1507.069,1617.839,32.052,0.245,0.223,14.726,2.86,12.843,0.306,0.498,0.658,0.394,0.082,7.44,59.627,2.46,0.064,0.05,0.912,0.857,2.117,3.128,47.375,0.09971180322723316,0.052355040770038164
7241,1990-06-30,CVS,1979.504,1188.189,0.71,989.964,1450.83,1949.195,78.747,0.249,0.237,11.896,3.39,9.436,0.313,0.562,0.666,0.393,0.083,7.3,59.627,2.511,0.065,0.05,0.8,0.909,1.994,2.535,52.375,0.052355040770038164,-0.14936126420051743
7241,1990-09-30,CVS,2623.141,1454.964,0.58,1849.419,2321.463,2023.033,134.311,0.244,0.234,10.955,3.72,9.722,0.309,0.485,0.84,0.39,0.08,7.072,59.627,2.405,0.062,0.048,0.792,1.009,1.794,2.273,38.25,-0.14936126420051743,0.04952203781112363
7241,1990-12-31,CVS,2113.235,1548.922,2.15,1202.258,1703.312,3096.698,231.132,0.233,0.266,13.901,2.98,8.806,0.308,0.591,0.514,0.382,0.075,6.662,25.416,2.595,0.059,0.044,1.344,0.774,1.758,3.175,42.0,0.04952203781112363,0.13452665755297333
7241,1991-03-31,CVS,2479.755,1532.249,-0.03,1548.01,2083.028,2046.439,34.279,0.22,0.215,15.982,2.64,9.696,0.279,0.597,0.924,0.377,0.071,7.197,25.416,2.444,0.056,0.041,2.088,1.082,1.645,2.992,52.875,0.13452665755297333,-0.10057156537091894
7241,1991-06-30,CVS,2422.227,1560.191,0.53,1518.956,2061.874,2268.936,93.479,0.207,0.198,14.861,3.0,8.197,0.26,0.592,1.026,0.376,0.068,7.235,25.416,2.399,0.053,0.038,2.293,1.136,1.575,2.589,48.5,-0.10057156537091894,-0.05465237829202929
7241,1991-09-30,CVS,2648.308,1580.985,0.5,1737.362,2278.495,2316.089,145.637,0.204,0.187,13.214,3.46,6.512,0.247,0.633,0.909,0.376,0.065,7.163,25.416,2.45,0.051,0.036,3.5,1.101,1.609,2.228,47.125,-0.05465237829202929,-0.13106516188058226
7241,1991-12-31,CVS,2369.993,1715.242,2.12,1330.227,1888.325,3254.719,253.072,0.212,0.205,16.266,2.92,13.316,0.281,0.363,0.539,0.378,0.068,6.744,21.421,2.552,0.05,0.035,,0.776,1.782,2.911,44.5,-0.13106516188058226,0.13886893163736647
7241,1992-03-31,CVS,2693.956,1691.482,,1697.868,2255.301,2059.351,35.98,0.207,0.17,16.415,3.21,10.496,0.247,0.443,0.906,0.378,0.066,6.855,22.057,2.374,0.05,0.034,,1.084,1.613,2.322,49.25,0.13886893163736647,-0.0871654419452631
7241,1992-06-30,CVS,2612.065,1721.212,0.69,1645.029,2206.358,2495.073,110.231,0.213,0.175,16.582,3.01,12.663,0.25,0.335,0.896,0.377,0.067,6.482,22.473,2.378,0.051,0.035,,1.073,1.611,2.435,45.5,-0.0871654419452631,0.08622176079421151
7241,1992-09-30,CVS,2856.472,1768.903,,1906.627,2466.423,2390.584,190.073,0.205,0.171,17.428,2.72,12.397,0.242,0.35,0.954,0.377,0.066,6.744,24.916,2.341,0.054,0.035,,1.068,1.601,2.666,50.5,0.08622176079421151,0.009112797349625001
7241,1992-12-31,CVS,2441.672,1772.387,,1380.919,2035.888,3487.835,304.345,0.209,0.088,40.966,3.12,8.23,0.285,0.509,0.441,0.37,0.068,7.374,26.49,2.514,0.034,0.015,,0.843,1.768,2.919,53.125,0.009112797349625001,-0.13074751554933328
7241,1993-03-31,CVS,2501.541,1778.299,-0.2,1520.93,2160.258,2033.011,59.925,0.202,0.071,39.391,3.24,7.376,0.241,0.506,0.872,0.372,0.066,6.79,26.125,2.385,0.033,0.014,,1.077,1.613,2.416,48.125,-0.13074751554933328,-0.02864486455603854
7241,1993-06-30,CVS,2415.553,1770.623,0.66,1440.454,2066.706,2537.395,151.037,0.202,0.07,39.496,3.23,7.455,0.242,0.478,0.841,0.368,0.065,6.854,28.969,2.415,0.033,0.014,,1.06,1.635,2.374,46.625,-0.02864486455603854,-0.07494497544119771
7241,1993-09-30,CVS,2718.688,1822.253,0.36,1781.86,2407.412,2355.376,250.296,0.197,0.063,34.454,3.71,6.645,0.236,0.439,0.848,0.365,0.063,6.872,27.492,2.419,0.031,0.013,,1.056,1.646,2.074,44.0,-0.07494497544119771,-0.09309048666562325
7241,1993-12-31,CVS,2398.39,1874.008,2.13,1328.097,1930.364,3509.619,386.724,0.182,0.178,13.136,3.92,9.723,0.24,0.078,0.601,0.357,0.059,6.7,23.885,2.459,0.05,0.032,,0.749,1.806,2.058,40.625,-0.09309048666562325,-0.01720359177750108
7241,1994-03-31,CVS,2600.948,1865.72,-0.04,1562.701,2162.562,2379.839,64.29,0.196,0.165,13.063,3.74,9.467,0.232,0.135,0.904,0.359,0.061,6.283,24.448,2.469,0.051,0.033,,1.0,1.658,1.883,38.125,-0.01720359177750108,0.01975840661783612
7241,1994-06-30,CVS,2574.091,1903.022,0.4,1589.998,2187.43,2507.47,155.815,0.182,0.147,13.289,4.01,9.45,0.206,0.074,0.986,0.357,0.055,6.483,21.053,2.422,0.048,0.03,,0.995,1.643,1.747,38.75,0.01975840661783612,-0.12215145250962622
7241,1994-09-30,CVS,2944.494,1986.69,0.45,2022.149,2616.293,2737.016,268.619,0.183,0.148,10.714,4.83,9.03,0.208,-0.1,1.002,0.355,0.055,6.091,20.242,2.454,0.048,0.03,,1.0,1.617,1.445,35.625,-0.12215145250962622,-0.12589887114319265
7241,1994-12-31,CVS,2650.499,2084.989,1.91,1642.742,2243.909,3661.236,421.375,0.181,0.15,11.949,4.68,6.886,0.217,0.154,0.699,0.357,0.054,5.243,17.903,2.506,0.046,0.027,,0.828,1.613,1.617,30.875,-0.12589887114319265,0.11624758495020582
7241,1995-03-31,CVS,2824.079,2089.09,,1943.406,2507.565,1128.165,63.005,0.179,0.145,14.614,3.82,11.188,0.214,-0.128,1.088,0.354,0.066,5.731,17.363,2.106,0.051,0.034,,1.048,1.527,1.766,37.25,0.11624758495020582,-0.1684920165043492
7241,1995-06-30,CVS,2730.29,2121.16,,1929.914,2486.358,1202.865,149.64,0.163,0.139,12.27,4.55,8.595,0.202,-0.018,1.25,0.343,0.073,6.058,14.255,1.797,0.053,0.037,,1.072,1.479,1.486,34.25,-0.1684920165043492,-0.06550476847680065
7241,1995-09-30,CVS,3067.332,2187.447,0.08,2367.227,2923.675,1170.002,277.016,0.138,0.121,11.443,4.88,7.346,0.174,0.035,1.514,0.329,0.079,7.03,11.101,1.45,0.055,0.04,,1.102,1.43,1.408,34.5,-0.06550476847680065,-0.16263038977251676
7241,1995-12-31,CVS,2559.928,1401.634,,1797.688,2318.639,1363.993,394.951,0.09,-0.368,-5.467,1.38,9.696,0.08,-0.143,1.026,0.321,0.02,10.373,3.507,2.228,-0.04,-0.064,,1.247,1.424,2.741,30.75,-0.16263038977251676,0.11342613767085497
7241,1996-03-31,CVS,2645.006,1405.537,0.4,1893.154,2383.435,2558.2,48.997,0.084,0.019,-8.394,1.08,9.836,0.099,0.123,2.27,0.282,0.048,11.62,4.611,1.39,0.022,0.006,,1.319,1.377,3.374,36.125,0.11342613767085497,0.0872247767231078
7241,1996-06-30,CVS,2093.899,1309.998,0.66,1383.05,1850.858,2674.7,111.441,0.114,0.065,-7.868,1.04,8.926,0.142,0.287,1.414,0.281,0.05,9.148,4.99,1.864,0.032,0.016,,1.376,1.393,3.705,40.5,0.0872247767231078,0.0725948868124009
7241,1996-09-30,CVS,2266.284,1228.76,0.34,1425.635,1885.769,2638.1,175.343,0.146,0.107,-8.514,1.07,6.93,0.198,0.533,0.809,0.279,0.049,7.908,5.861,2.477,0.035,0.018,,1.363,1.472,3.454,44.125,0.0725948868124009,-0.14006079372623326
7241,1996-12-31,CVS,1972.7,859.1,0.53,1181.9,1586.7,3073.8,224.4,0.111,0.219,77.083,0.951,36.57,0.188,-0.678,0.861,0.28,0.054,13.389,9.759,1.628,0.068,0.043,,1.274,1.669,5.056,41.375,-0.14006079372623326,0.09269060326462131
7241,1997-03-31,CVS,1901.6,857.0,0.47,1044.7,1446.1,3397.8,19.4,0.237,0.307,40.021,0.924,13.163,0.378,0.5,0.434,0.279,0.052,6.436,8.164,3.774,0.048,0.031,,1.203,1.635,4.936,46.125,0.09269060326462131,-0.05797701230393537
7241,1997-06-30,CVS,3180.2,2130.7,-1.2,2354.0,3164.2,3406.8,99.2,0.278,0.022,225.5,0.78,53.341,0.443,-0.167,0.374,0.278,0.052,7.347,9.125,3.478,0.019,0.002,,1.29,1.552,5.062,51.25,-0.05797701230393537,0.039552513947084034
7241,1997-09-30,CVS,3327.3,2030.1,0.4,2616.2,3121.3,3328.7,178.4,0.262,0.036,332.5,0.662,37.103,0.503,0.263,0.344,0.277,0.054,8.107,10.209,3.249,0.021,0.004,,1.343,1.443,5.872,56.875,0.039552513947084034,0.10192638089537676
7241,1997-12-31,CVS,3685.0,1951.9,0.61,2855.0,3275.5,3616.3,312.1,0.222,0.025,366.306,0.594,-46.345,0.348,,0.832,0.276,0.056,12.893,12.392,3.008,0.021,0.003,,1.387,1.291,6.141,64.06199646,0.10192638089537676,0.04322439345991769
7241,1998-03-31,CVS,3810.7,1983.9,0.64,2879.9,3314.5,3601.5,96.6,0.221,0.065,38.993,0.627,-35.276,0.284,,0.814,0.275,0.058,10.978,15.331,2.526,0.026,0.008,,1.396,1.308,6.143,75.5,0.04322439345991769,-0.5133979130131623
7241,1998-06-30,CVS,3848.9,2213.7,0.03,2742.0,3205.8,3755.9,224.7,0.2,0.172,21.272,1.21,-52.765,0.287,,0.808,0.274,0.06,12.019,16.287,2.504,0.042,0.024,0.009,1.3,1.323,5.5,38.9375,-0.5133979130131623,0.22823987157549464
7241,1998-09-30,CVS,4157.6,2352.4,0.23,3095.4,3537.7,3725.1,363.1,0.2,0.165,27.895,0.466,-45.218,0.282,,0.804,0.272,0.061,13.389,16.419,2.449,0.041,0.025,0.017,1.25,1.34,7.154,43.8125,0.22823987157549464,0.046678986165720415
7241,1998-12-31,CVS,4349.2,2337.0,0.36,3133.3,3575.6,4191.1,502.3,0.193,0.157,55.789,0.434,93.519,0.279,-1.273,0.892,0.271,0.062,19.159,13.494,2.479,0.042,0.025,0.044,1.149,1.388,7.301,55.0,0.046678986165720415,-0.18284802089704344
7241,1999-03-31,CVS,4432.6,2359.4,0.4,2809.0,3527.8,4240.5,117.8,0.199,0.163,22.549,0.5,50.529,0.279,-0.169,0.826,0.27,0.063,15.509,13.684,2.443,0.042,0.026,0.387,1.135,1.425,6.023,47.5,-0.18284802089704344,0.0013019500405668794
7241,1999-06-30,CVS,4379.7,2466.1,0.4,2734.7,3434.1,4362.4,276.3,0.2,0.205,14.996,0.552,44.851,0.274,-0.359,0.856,0.27,0.063,15.832,15.325,2.462,0.05,0.034,0.012,1.103,1.471,5.212,50.75,0.0013019500405668794,-0.13024906900029076
7241,1999-09-30,CVS,4646.5,2527.8,0.3,2977.4,3660.3,4311.8,398.5,0.2,0.204,13.592,0.58,31.663,0.266,-0.095,0.868,0.269,0.063,15.223,15.853,2.488,0.051,0.035,0.016,1.067,1.528,4.805,40.8125,-0.13024906900029076,-0.1683973833968455
7241,1999-12-31,CVS,4608.0,2667.4,0.45,2889.9,3595.7,5183.6,493.5,0.202,0.203,22.581,0.657,20.82,0.273,0.251,0.726,0.269,0.063,11.981,17.179,2.593,0.05,0.035,0.034,0.977,1.595,3.998,39.875,-0.1683973833968455,-0.07795629634252443
7241,2000-03-31,CVS,4856.9,2834.1,0.47,3237.4,3940.1,4739.5,140.5,0.208,0.207,13.426,0.529,34.041,0.271,-0.035,0.858,0.268,0.063,12.376,17.57,2.566,0.051,0.036,0.23,1.019,1.562,4.847,37.5625,-0.07795629634252443,0.09423962948929421
7241,2000-06-30,CVS,4721.4,2955.1,0.46,3048.3,3743.9,4942.8,306.4,0.208,0.206,11.049,0.62,27.573,0.267,0.005,0.871,0.268,0.064,11.314,16.344,2.573,0.051,0.036,0.014,1.004,1.55,3.931,40.0,0.09423962948929421,0.170248908634676
7241,2000-09-30,CVS,5072.2,3049.4,0.39,3352.4,4041.7,4916.4,355.7,0.209,0.209,16.066,0.404,34.427,0.266,0.302,0.89,0.268,0.064,11.334,15.794,2.572,0.051,0.037,0.027,0.992,1.537,5.789,46.3125,0.170248908634676,0.3751084065255582
7241,2000-12-31,CVS,4936.6,3012.9,0.51,2964.1,3644.9,5488.8,695.3,0.21,0.199,33.333,0.377,30.544,0.271,0.109,0.717,0.267,0.065,15.58,15.499,2.639,0.052,0.037,0.075,0.847,1.665,5.862,59.9375,0.3751084065255582,0.09699838783525971
7241,2001-03-31,CVS,5244.2,3130.6,0.54,2854.2,3836.6,5385.9,126.0,0.21,0.206,14.447,0.419,25.934,0.261,0.182,0.844,0.266,0.065,13.142,16.052,2.582,0.052,0.037,0.214,0.906,1.635,5.02,58.49,0.09699838783525971,-0.3952924163925241
7241,2001-06-30,CVS,5355.7,3216.0,0.48,2863.1,3844.7,5494.2,275.8,0.208,0.198,9.404,0.637,15.312,0.254,0.28,0.805,0.265,0.064,12.928,17.846,2.579,0.052,0.037,0.289,0.871,1.713,3.148,38.6,-0.3952924163925241,0.011906113018044895
7241,2001-09-30,CVS,5664.5,3281.0,0.3,3250.3,4232.5,5410.8,473.0,0.197,0.18,7.363,0.853,11.973,0.239,0.076,0.822,0.262,0.06,12.449,18.284,2.574,0.049,0.035,0.247,0.851,1.777,2.352,33.2,0.011906113018044895,-0.21389808427296408
7241,2001-12-31,CVS,5454.1,3174.1,-0.34,3065.9,4061.3,5950.5,713.6,0.174,0.098,27.32,0.842,15.686,0.208,-0.048,0.745,0.256,0.05,8.959,17.172,2.683,0.033,0.019,2.285,0.848,1.779,2.459,29.6,-0.21389808427296408,0.16113866723667425
7241,2002-03-31,CVS,5819.6,3392.0,0.43,3480.5,4475.9,5970.7,377.9,0.157,0.082,18.408,0.718,15.242,0.18,-0.172,0.994,0.251,0.045,10.943,16.502,2.582,0.03,0.016,2.522,0.886,1.761,2.651,34.33,0.16113866723667425,0.046502441614492795
7241,2002-06-30,CVS,5461.5,3534.0,0.43,3112.9,4102.8,5989.5,590.3,0.148,0.076,17.921,0.783,12.793,0.169,-0.14,1.025,0.247,0.042,10.661,16.166,2.607,0.028,0.015,,0.892,1.735,2.358,30.6,0.046502441614492795,-0.013245187612029197
7241,2002-09-30,CVS,5431.7,3622.1,0.4,3015.4,4002.9,5876.5,804.7,0.152,0.083,14.609,0.856,10.542,0.175,-0.043,0.899,0.247,0.044,9.565,18.569,2.651,0.029,0.016,,0.865,1.749,2.09,25.35,-0.013245187612029197,-0.09413988846262622
7241,2002-12-31,CVS,5982.1,3663.2,0.49,3105.9,4448.3,6344.8,1108.8,0.166,0.154,14.229,0.924,8.121,0.204,0.08,0.734,0.251,0.05,7.371,19.904,2.647,0.042,0.03,0.895,0.825,1.926,1.978,24.97,-0.09413988846262622,-0.008891923291514336
7241,2003-03-31,CVS,5877.1,3788.5,0.48,3249.7,4286.8,6312.8,176.0,0.169,0.149,7.25,0.881,7.682,0.201,0.323,0.727,0.252,0.051,7.356,22.981,2.626,0.043,0.03,0.311,0.821,1.823,1.931,23.85,-0.008891923291514336,0.026331402994686837
7241,2003-06-30,CVS,5696.1,3924.6,0.49,3022.6,4056.7,6444.9,406.7,0.172,0.149,8.763,0.706,10.71,0.206,0.23,0.673,0.254,0.051,6.97,24.1,2.63,0.043,0.03,0.314,0.793,1.855,2.334,28.03,0.026331402994686837,0.08606665474413822
7241,2003-09-30,CVS,6062.9,4086.4,0.46,3378.1,4405.7,6378.1,760.2,0.174,0.149,9.806,0.614,11.944,0.209,0.141,0.671,0.256,0.052,7.133,24.308,2.608,0.044,0.031,0.48,0.786,1.851,2.598,31.06,0.08606665474413822,0.04649132656246646
7241,2003-12-31,CVS,6496.5,4046.6,0.64,3489.2,4521.3,7452.2,1121.7,0.175,0.157,18.204,0.707,15.286,0.215,-0.158,0.61,0.258,0.054,8.837,21.935,2.634,0.045,0.032,1.153,0.731,1.862,2.544,36.12,0.04649132656246646,-0.03555374810061862
7241,2004-03-31,CVS,6206.2,4158.6,0.59,3055.6,4084.1,6818.6,195.7,0.185,0.159,9.56,0.636,14.951,0.223,-0.031,0.55,0.259,0.055,7.556,30.139,2.664,0.046,0.033,0.389,0.723,1.89,2.65,35.3,-0.03555374810061862,0.17737779948506405
7241,2004-06-30,CVS,6177.0,4336.5,0.56,2959.8,3984.7,6943.1,464.4,0.188,0.159,8.889,0.663,13.504,0.226,0.003,0.489,0.262,0.056,8.021,35.589,2.655,0.047,0.034,0.295,0.692,1.936,2.458,42.02,0.17737779948506405,0.025635928041265132
7241,2004-09-30,CVS,7697.7,6647.8,0.44,4851.0,7631.4,7909.4,812.1,0.187,0.152,10.173,0.584,19.5,0.221,-0.261,0.715,0.262,0.053,8.715,32.715,2.545,0.045,0.032,0.409,0.792,1.851,2.732,42.13,0.025635928041265132,-0.01754934339710168
7241,2004-12-31,CVS,7919.5,6627.3,0.61,4858.8,7559.6,8923.2,1347.7,0.156,0.146,22.65,0.582,21.806,0.174,-0.474,1.456,0.263,0.048,10.834,19.552,2.439,0.046,0.03,0.683,1.061,1.63,2.95,45.07,-0.01754934339710168,0.19336873682957278
7241,2005-03-31,CVS,8017.7,6800.3,0.69,4994.0,7417.2,9182.2,313.4,0.168,0.147,11.924,0.529,35.002,0.185,-1.309,1.139,0.262,0.047,9.904,18.483,2.431,0.046,0.029,0.268,0.962,1.688,3.037,52.62,0.19336873682957278,-0.4566456070034287
7241,2005-06-30,CVS,7794.3,6971.5,0.33,4691.9,7083.3,9121.6,731.7,0.165,0.147,24.577,0.494,24.971,0.178,-0.689,1.298,0.263,0.047,10.273,15.466,2.403,0.045,0.029,0.731,1.032,1.62,3.142,29.07,-0.4566456070034287,-0.03352461991968336
