Date,Volume,Return,Earnings_Per_Share,Long_Term_Debt,Net_Income,Revenue,Capital_Expenditure,Net_Profit_Margin,Debt_Equity_Ratio,Current_Ratio,Price_To_Book_Ratio,Monthly_Percent_Change,Short_MA,Long_MA,Price_Day_0,Price_Day_1,Price_Day_2,Price_Day_3,Price_Day_4,Price_Day_5,Price_Day_6,Price_Day_7,Price_Day_8,Price_Day_9,Price_Day_10,Price_Day_11,Price_Day_12,Price_Day_13,Price_Day_14,Price_Day_15,Price_Day_16,Price_Day_17,Price_Day_18,Price_Day_19,Price_Day_20,Price_Day_21,Price_Day_22,Price_Day_23,Price_Day_24,Price_Day_25,Price_Day_26,Price_Day_27,Price_Day_28,Price_Day_29,Price_Day_30
2014-04-07,10126378,-0.005957,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,4.019425501136599,97.35666666666668,97.55,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52,95.5,96.27,95.84,95.79,96.31,96.44
2014-04-08,10251416,0.006923,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,4.699846074910209,97.19666666666667,97.494,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52,95.5,96.27,95.84,95.79,96.31
2014-04-09,10464949,-0.001231,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,4.284393301140452,97.18666666666667,97.37,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52,95.5,96.27,95.84,95.79
2014-04-10,13449913,-0.005651,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,4.691051870221112,97.18666666666667,97.14,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52,95.5,96.27,95.84
2014-04-11,13353028,-0.00062,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,4.7973531844499595,96.94333333333334,97.01200000000001,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52,95.5,96.27
2014-04-14,9610713,0.011787,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,3.2699775189045606,97.12,97.228,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52,95.5
2014-04-15,12961766,0.008379,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.624645318200232,97.75333333333333,97.474,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8,96.52
2014-04-16,12508091,0.012769,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.59035421252752,98.82666666666667,97.996,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76,93.8
2014-04-17,15439810,0.004803,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.47799243178650064,99.68,98.724,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99,93.76
2014-04-21,8003529,0.005079,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.535024274249486,100.43,99.566,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5,94.99
2014-04-22,8212620,-0.005548,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.32878350104612764,100.57333333333334,100.06800000000001,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01,95.5
2014-04-23,8691639,0.001295,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.04975124378109169,100.60000000000001,100.432,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21,94.01
2014-04-24,9057792,-0.004876,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.5898410158983993,100.29333333333334,100.446,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64,94.21
2014-04-25,10396471,0.004,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.1054675829100682,100.30666666666667,100.444,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47,93.64
2014-04-28,12710821,0.007569,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.28664623900364933,100.53000000000002,100.492,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32,93.47
2014-04-29,10094588,0.002768,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.4928536224741252,101.01,100.708,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71,94.32
2014-04-30,13972286,0.009463,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.7323503564105068,101.67666666666666,101.09,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73,94.71
2014-05-01,11161697,-0.009765,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.2227590967360311,101.75666666666666,101.37,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58,93.73
2014-05-02,11169957,0.005917,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.8920694049602946,101.94333333333334,101.69,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31,94.58
2014-05-05,7614576,0.008823,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.4761442036731075,102.11,102.03799999999998,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64,94.31
2014-05-06,9669834,-0.002332,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.058439661049968124,102.53000000000002,102.282,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91,94.64
2014-05-07,11007353,0.004286,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.4655222577829541,102.89666666666666,102.422,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7,94.91
2014-05-08,8924353,-0.007662,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.4757623143080583,102.7,102.604,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24,94.7
2014-05-09,8948779,0.003127,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.3835213339872414,102.46,102.59200000000001,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7,96.24
2014-05-12,8830502,0.002747,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.4890932211679546,102.16666666666667,102.45599999999999,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68,97.7
2014-05-13,7529135,0.001272,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.21492770613520795,102.18,102.394,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73,97.68
2014-05-14,6999163,-0.000684,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.25417929416365737,102.29333333333335,102.22999999999999,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95,97.73
2014-05-15,13658740,-0.014762,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.4266719587219613,101.81,101.922,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93,97.95
2014-05-16,10369477,-0.000397,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-0.059559261465145986,101.27,101.68,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36,97.93
2014-05-19,5851383,0.00129,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.4857737682165112,100.79666666666667,101.408,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78,97.36
2014-05-20,6140744,-0.001983,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.8940101321148222,100.76,101.07000000000001,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45,96.78
2014-05-21,7748049,0.013509,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.5488581789669728,101.19,101.018,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33,97.45
2014-05-22,5304614,-0.005195,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.13300492610838,101.39999999999999,101.162,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78,97.33
2014-05-23,5411273,-0.001773,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.490327674694044,101.61666666666667,101.27799999999999,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72,96.78
2014-05-27,8359739,0.000395,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.160615627466454,101.39333333333333,101.376,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86,96.72
2014-05-28,7587010,-0.00296,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.4941618840292805,101.24666666666667,101.45400000000001,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68,97.86
2014-05-29,6113654,0.002078,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.464105855633454,101.23,101.30199999999999,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94,98.68
2014-05-30,11488959,-0.007307,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.138665075101965,100.95333333333333,101.10799999999999,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42,99.94
2014-06-02,7762537,-0.005869,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.4514708825295206,100.58,100.832,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93,100.42
2014-06-03,9384234,0.004503,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,3.3668692100806807,100.28666666666668,100.638,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37,100.93
2014-06-04,7154661,-0.003486,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.269092363054774,100.12333333333333,100.434,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5,100.37
2014-06-05,12296438,0.005098,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.1680755842864317,100.32666666666667,100.28999999999999,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01,100.5
2014-06-06,9342474,0.010443,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.4566929133858308,100.73000000000002,100.50399999999999,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41,100.01
2014-06-09,6404983,-0.000787,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.9897557131599786,101.22333333333334,100.82000000000001,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17,100.41
2014-06-10,7917532,-0.000591,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.7498521584861093,101.52666666666666,101.03399999999999,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45,101.17
2014-06-11,10270318,0.004829,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,2.2854340362922985,101.64333333333333,101.41600000000001,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41,101.45
2014-06-12,11421250,-0.002844,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.4951800118040628,101.69,101.638,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41,102.41
2014-06-13,8241548,0.009738,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,1.675596687773988,102.08666666666669,101.848,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01,101.41
2014-06-16,8977642,0.00263,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.6121259230470224,102.41000000000001,102.128,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91,102.01
2014-06-17,9355388,-0.004858,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,0.8103885959773466,102.66333333333334,102.32000000000001,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67,102.91
2014-06-18,9575877,0.003027,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-3.6892825854180926,102.69000000000001,102.476,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11,102.67
2014-06-19,11107691,-0.000973,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-3.731852284906946,102.59333333333332,102.67,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32,103.11
2014-06-20,17681113,0.011693,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-3.5635172878744124,103.06333333333333,102.90599999999999,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95,102.32
2014-06-23,8553670,0.005297,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-5.920674458708558,103.61333333333333,103.19800000000001,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23,101.95
2014-06-24,9708408,-0.015808,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-3.650345566046919,103.64666666666666,103.25999999999999,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36,102.23
2014-06-25,10716273,-0.005743,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-3.7889171725083264,103.08333333333333,103.14200000000001,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29,102.36
2014-06-26,8424551,-0.001077,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-2.2444379104185104,102.30000000000001,103.022,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78,102.29
2014-06-27,15149918,-0.008037,2.1,170142.0,9100.0,93896.0,7328.0,0.083,0.99,0.854,1.956,-2.4503507558541546,101.79333333333334,102.498,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74,100.78
2014-06-30,9536536,-0.005237,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-2.175208581644827,101.30666666666667,101.75800000000001,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87,100.74
2014-07-01,8404213,0.006754,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-2.2395422257300672,101.08333333333333,101.484,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67,100.87
2014-07-02,6954442,0.002072,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-2.4416658462144234,101.20333333333333,101.37,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03,100.67
2014-07-03,6922616,0.010042,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-3.4701237937420824,101.84000000000002,101.482,102.59,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5,102.03
2014-07-07,7980994,0.000585,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-3.04919629810035,102.27,101.77000000000001,102.65,102.59,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32,101.5
2014-07-08,9615023,0.001754,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-3.248079354274048,102.69000000000001,102.2,102.83,102.65,102.59,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36,101.32
2014-07-09,7659029,0.007002,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-3.7180106228874887,103.01,102.63799999999999,103.55,102.83,102.65,102.59,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06,101.36
2014-07-10,8533731,-0.009464,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-3.207565564980006,102.98333333333333,102.83800000000001,102.57,103.55,102.83,102.65,102.59,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27,101.06
2014-07-11,7689643,-0.008092,2.05,170455.0,8780.0,97848.0,15870.0,0.087,0.969,0.868,1.857,-3.184588165913107,102.62,102.668,101.74,102.57,103.55,102.83,102.65,102.59,101.57,101.36,100.68,101.21,102.03,102.14,102.73,104.38,103.83,102.63,102.73,102.42,102.92,102.65,101.66,101.95,101.46,101.52,101.6,100.55,100.04,100.39,99.94,100.53,101.27
