gvkey,datadate,fyearq,fqtr,indfmt,consol,popsrc,datafmt,tic,ajexq,curcdq,datacqtr,datafqtr,rdq,actq,cshoq,epsfiq,teqq,cshfdy,oancfy,costat,dvpspq
001078,2004-03-31,2004,1,INDL,C,D,STD,ABT,1.000000000000,USD,2004Q1,2004Q1,2004-04-08,10942.8220,1559.6760,0.5200,,1572.1190,1355.3420,A,0.2450
001078,2004-06-30,2004,2,INDL,C,D,STD,ABT,1.000000000000,USD,2004Q2,2004Q2,2004-07-09,10502.9600,1561.1570,0.4000,,1571.5580,3439.5580,A,0.2600
001078,2004-09-30,2004,3,INDL,C,D,STD,ABT,1.000000000000,USD,2004Q3,2004Q3,2004-10-14,10216.0030,1557.3920,0.5100,,1570.6470,4305.3400,A,0.2600
001078,2004-12-31,2004,4,INDL,C,D,STD,ABT,1.000000000000,USD,2004Q4,2004Q4,2005-01-18,10734.4850,1560.0240,0.6200,,1570.6110,5107.9430,A,0.2600
001078,2005-03-31,2005,1,INDL,C,D,STD,ABT,1.000000000000,USD,2005Q1,2005Q1,2005-04-12,10351.1230,1550.6770,0.5300,,1569.5050,533.7270,A,0.2600
001078,2005-06-30,2005,2,INDL,C,D,STD,ABT,1.000000000000,USD,2005Q2,2005Q2,2005-07-13,9663.2490,1554.4160,0.5600,,1569.7550,2398.2570,A,0.2750
001078,2005-09-30,2005,3,INDL,C,D,STD,ABT,1.000000000000,USD,2005Q3,2005Q3,2005-10-19,10988.6790,1551.2280,0.4400,,1567.5660,3823.1680,A,0.2750
001078,2005-12-31,2005,4,INDL,C,D,STD,ABT,1.000000000000,USD,2005Q4,2005Q4,2006-01-25,11386.0280,1539.2350,0.6300,,1564.1030,5174.4160,A,0.2750
001078,2006-03-31,2006,1,INDL,C,D,STD,ABT,1.000000000000,USD,2006Q1,2006Q1,2006-04-19,10608.8320,1526.2170,0.5600,,1537.6950,1183.1190,A,0.2750
001078,2006-06-30,2006,2,INDL,C,D,STD,ABT,1.000000000000,USD,2006Q2,2006Q2,2006-07-19,9897.7850,1527.8070,0.4000,,1535.1220,2755.8090,A,0.2950
001078,2006-09-30,2006,3,INDL,C,D,STD,ABT,1.000000000000,USD,2006Q3,2006Q3,2006-10-18,10070.5780,1534.8640,0.4600,,1537.7800,4040.6980,A,0.2950
001078,2006-12-31,2006,4,INDL,C,D,STD,ABT,1.000000000000,USD,2006Q4,2006Q4,2007-01-24,11281.8830,1537.2430,-0.3100,,1536.7240,5329.2410,A,0.2950
001078,2007-03-31,2007,1,INDL,C,D,STD,ABT,1.000000000000,USD,2007Q1,2007Q1,2007-04-18,11504.2170,1540.3600,0.4500,,1558.2340,992.7300,A,0.2950
001078,2007-06-30,2007,2,INDL,C,D,STD,ABT,1.000000000000,USD,2007Q2,2007Q2,2007-07-18,12338.9090,1545.4530,0.6300,,1559.7740,2595.7420,A,0.3250
001078,2007-09-30,2007,3,INDL,C,D,STD,ABT,1.000000000000,USD,2007Q3,2007Q3,2007-10-17,12838.1960,1545.2730,0.4600,,1559.0740,4133.7520,A,0.3250
001078,2007-12-31,2007,4,INDL,C,D,STD,ABT,1.000000000000,USD,2007Q4,2007Q4,2008-01-23,14042.7330,1549.9100,0.7700,,1560.0570,5183.8430,A,0.3250
001078,2008-03-31,2008,1,INDL,C,D,STD,ABT,1.000000000000,USD,2008Q1,2008Q1,2008-04-16,15111.7400,1543.2960,0.6000,,1560.5670,1305.1510,A,0.3250
001078,2008-06-30,2008,2,INDL,C,D,STD,ABT,1.000000000000,USD,2008Q2,2008Q2,2008-07-16,16957.1680,1541.5470,0.8500,,1556.9850,3063.6260,A,0.3600
001078,2008-09-30,2008,3,INDL,C,D,STD,ABT,1.000000000000,USD,2008Q3,2008Q3,2008-10-15,15226.7330,1551.5820,0.6900,,1559.6860,5762.0370,A,0.3600
001078,2008-12-31,2008,4,INDL,C,D,STD,ABT,1.000000000000,USD,2008Q4,2008Q4,2009-01-21,17042.5590,1552.4330,0.9800,,1560.7530,7344.1910,A,0.3600
001078,2009-03-31,2009,1,INDL,C,D,STD,ABT,1.000000000000,USD,2009Q1,2009Q1,2009-04-15,18007.8940,1545.4590,0.9200,17983.1400,1556.3850,698.7180,A,0.3600
001078,2009-06-30,2009,2,INDL,C,D,STD,ABT,1.000000000000,USD,2009Q2,2009Q2,2009-07-15,19628.3760,1545.9130,0.8300,19920.0680,1553.6540,2412.5190,A,0.4000
001078,2009-09-30,2009,3,INDL,C,D,STD,ABT,1.000000000000,USD,2009Q3,2009Q3,2009-10-14,21415.8420,1546.7380,0.9500,21374.7500,1553.4490,5442.5430,A,0.4000
001078,2009-12-31,2009,4,INDL,C,D,STD,ABT,1.000000000000,USD,2009Q4,2009Q4,2010-01-27,23313.8910,1551.1680,0.9800,22898.7290,1555.1260,7275.1600,A,0.4000
001078,2010-03-31,2010,1,INDL,C,D,STD,ABT,1.000000000000,USD,2010Q1,2010Q1,2010-04-21,17690.6780,1543.5650,0.6400,21012.3400,1561.3230,1522.7520,A,0.4000
001078,2010-06-30,2010,2,INDL,C,D,STD,ABT,1.000000000000,USD,2010Q2,2010Q2,2010-07-21,19915.3070,1544.0290,0.8300,19994.6340,1556.8130,3871.0490,A,0.4400
001078,2010-09-30,2010,3,INDL,C,D,STD,ABT,1.000000000000,USD,2010Q3,2010Q3,2010-10-20,19447.4200,1545.8160,0.5700,21482.7240,1555.9850,6419.4620,A,0.4400
001078,2010-12-31,2010,4,INDL,C,D,STD,ABT,1.000000000000,USD,2010Q4,2010Q4,2011-01-26,22317.5290,1546.9840,0.9200,22476.4640,1556.0220,8735.9810,A,0.4400
001078,2011-03-31,2011,1,INDL,C,D,STD,ABT,1.000000000000,USD,2011Q1,2011Q1,2011-04-20,23647.1320,1554.2830,0.5500,24720.3320,1558.6410,2011.1460,A,0.4400
001078,2011-06-30,2011,2,INDL,C,D,STD,ABT,1.000000000000,USD,2011Q2,2011Q2,2011-07-20,24132.1780,1556.5770,1.2300,26469.7030,1562.1570,4514.2980,A,0.4800
001078,2011-09-30,2011,3,INDL,C,D,STD,ABT,1.000000000000,USD,2011Q3,2011Q3,2011-10-19,23094.4160,1557.7960,0.1900,24688.9720,1564.0990,7568.7280,A,0.4800
001078,2011-12-31,2011,4,INDL,C,D,STD,ABT,1.000000000000,USD,2011Q4,2011Q4,2012-01-25,23768.7740,1570.3790,1.0200,24526.1450,1567.3890,8970.0770,A,0.4800
001078,2012-03-31,2012,1,INDL,C,D,STD,ABT,1.000000000000,USD,2012Q1,2012Q1,2012-04-18,25602.1310,1573.3920,0.7800,25543.4340,1589.5100,2224.9300,A,0.4800
001078,2012-06-30,2012,2,INDL,C,D,STD,ABT,1.000000000000,USD,2012Q2,2012Q2,2012-07-18,26257.4920,1569.3340,1.0800,24572.4850,1588.6770,4291.7590,A,0.5100
001078,2012-09-30,2012,3,INDL,C,D,STD,ABT,1.000000000000,USD,2012Q3,2012Q3,2012-10-17,27264.2440,1580.6680,1.2100,27104.3410,1590.9660,7811.2610,A,0.5100
001078,2012-12-31,2012,4,INDL,C,D,STD,ABT,1.000000000000,USD,2012Q4,2012Q4,2013-01-23,31322.5830,1576.6670,0.6600,26813.2320,1591.8380,9314.4010,A,0.5100
001078,2013-03-31,2013,1,INDL,C,D,STD,ABT,1.000000000000,USD,2013Q1,2013Q1,2013-04-17,19096.8680,1558.8650,0.3400,22683.2750,1586.0180,460.2550,A,0.1400
001078,2013-06-30,2013,2,INDL,C,D,STD,ABT,1.000000000000,USD,2013Q2,2013Q2,2013-07-17,19831.1240,1554.1250,0.3000,22427.6460,1581.6200,1176.8140,A,0.1400
001078,2013-09-30,2013,3,INDL,C,D,STD,ABT,1.000000000000,USD,2013Q3,2013Q3,2013-10-16,19748.9490,1546.1860,0.6100,23787.9310,1576.4830,1698.9390,A,0.1400
001078,2013-12-31,2013,4,INDL,C,D,STD,ABT,1.000000000000,USD,2013Q4,2013Q4,2014-01-22,19247.0000,1548.0980,0.3700,25267.0000,1574.0000,3324.0000,A,0.1400
001078,2014-03-31,2014,1,INDL,C,D,STD,ABT,1.000000000000,USD,2014Q1,2014Q1,2014-04-16,17931.0000,1501.9390,0.2400,23489.0000,1547.6910,336.0000,A,0.2200
001078,2014-06-30,2014,2,INDL,C,D,STD,ABT,1.000000000000,USD,2014Q2,2014Q2,2014-07-16,18258.0000,1503.6990,0.3000,23704.0000,1532.2730,1236.0000,A,0.2200
001078,2014-09-30,2014,3,INDL,C,D,STD,ABT,1.000000000000,USD,2014Q3,2014Q3,2014-10-22,16464.0000,1505.7910,0.3600,22993.0000,1528.6320,2437.0000,A,0.2200
001078,2014-12-31,2014,4,INDL,C,D,STD,ABT,1.000000000000,USD,2014Q4,2014Q4,2015-01-29,15261.0000,1508.0350,0.5900,21639.0000,1527.0000,3675.0000,A,0.2200
001078,2015-03-31,2015,1,INDL,C,D,STD,ABT,1.000000000000,USD,2015Q1,2015Q1,2015-04-22,19985.0000,1488.7570,1.5100,21988.0000,1515.5370,2.0000,A,0.2400
001078,2015-06-30,2015,2,INDL,C,D,STD,ABT,1.000000000000,USD,2015Q2,2015Q2,2015-07-22,21131.0000,1490.4410,0.5200,23126.0000,1510.9610,943.0000,A,0.2400
001078,2015-09-30,2015,3,INDL,C,D,STD,ABT,1.000000000000,USD,2015Q3,2015Q3,2015-10-21,15894.0000,1491.7200,0.3800,21219.0000,1509.1440,2138.0000,A,0.2400
001078,2015-12-31,2015,4,INDL,C,D,STD,ABT,1.000000000000,USD,2015Q4,2015Q4,2016-01-28,14155.0000,1472.6650,0.5100,21326.0000,1506.0000,2966.0000,A,0.2400
001078,2016-03-31,2016,1,INDL,C,D,STD,ABT,1.000000000000,USD,2016Q1,2016Q1,2016-04-20,12406.0000,1469.1520,0.2100,20842.0000,1483.6730,-93.0000,A,0.2600
001078,2016-06-30,2016,2,INDL,C,D,STD,ABT,1.000000000000,USD,2016Q2,2016Q2,2016-07-20,12988.0000,1469.9950,0.4100,20795.0000,1482.3260,816.0000,A,0.2600
001078,2016-09-30,2016,3,INDL,C,D,STD,ABT,1.000000000000,USD,2016Q3,2016Q3,2016-10-19,12978.0000,1472.3100,-0.2200,20896.0000,1482.6800,2033.0000,A,0.2600
001078,2016-12-31,2016,4,INDL,C,D,STD,ABT,1.000000000000,USD,2016Q4,2016Q4,2017-01-25,26776.0000,1472.8690,0.5300,20717.0000,1483.0000,3203.0000,A,0.2600
001078,2017-03-31,2017,1,INDL,C,D,STD,ABT,1.000000000000,USD,2017Q1,2017Q1,2017-04-19,19329.0000,1735.2720,0.2400,31547.0000,1735.1950,574.0000,A,0.2650
001078,2017-06-30,2017,2,INDL,C,D,STD,ABT,1.000000000000,USD,2017Q2,2017Q2,2017-07-20,19983.0000,1737.4430,0.1600,31788.0000,1742.1070,1925.0000,A,0.2650
001078,2017-09-30,2017,3,INDL,C,D,STD,ABT,1.000000000000,USD,2017Q3,2017Q3,2017-10-18,21377.0000,1740.6010,0.3400,32218.0000,1746.1760,3930.0000,A,0.2650
001078,2017-12-31,2017,4,INDL,C,D,STD,ABT,1.000000000000,USD,2017Q4,2017Q4,2018-01-24,20147.0000,1743.6020,-0.4800,31098.0000,1749.0000,5570.0000,A,0.2650
001078,2018-03-31,2018,1,INDL,C,D,STD,ABT,1.000000000000,USD,2018Q1,2018Q1,2018-04-18,14964.0000,1753.1880,0.2300,31601.0000,1765.2780,1108.0000,A,0.2800
001078,2018-06-30,2018,2,INDL,C,D,STD,ABT,1.000000000000,USD,2018Q2,2018Q2,2018-07-18,14122.0000,1754.3190,0.4100,30774.0000,1767.1810,2352.0000,A,0.2800
001078,2018-09-30,2018,3,INDL,C,D,STD,ABT,1.000000000000,USD,2018Q3,2018Q3,2018-10-17,18196.0000,1756.3330,0.3200,30898.0000,1768.7100,4535.0000,A,0.2800
001078,2018-12-31,2018,4,INDL,C,D,STD,ABT,1.000000000000,USD,2018Q4,2018Q4,2019-01-23,14632.0000,1755.6190,0.3700,30722.0000,1770.0000,6300.0000,A,0.2800
001078,2019-03-31,2019,1,INDL,C,D,STD,ABT,1.000000000000,USD,2019Q1,2019Q1,2019-04-17,14409.0000,1764.1810,0.3800,31129.0000,1776.5730,712.0000,A,0.3200
001078,2019-06-30,2019,2,INDL,C,D,STD,ABT,1.000000000000,USD,2019Q2,2019Q2,2019-07-17,15195.0000,1767.3980,0.5600,31894.0000,1779.0860,1772.0000,A,0.3200
001078,2019-09-30,2019,3,INDL,C,D,STD,ABT,1.000000000000,USD,2019Q3,2019Q3,2019-10-16,16119.0000,1768.4560,0.5300,32019.0000,1780.8030,3720.0000,A,0.3200
001078,2019-12-31,2019,4,INDL,C,D,STD,ABT,1.000000000000,USD,2019Q4,2019Q4,2020-01-22,15667.0000,1762.5030,0.5900,31301.0000,1781.0000,6136.0000,A,0.3200
001078,2020-03-31,2020,1,INDL,C,D,STD,ABT,1.000000000000,USD,2020Q1,2020Q1,2020-04-16,15498.0000,1768.8450,0.3100,30427.0000,1780.5780,715.0000,A,0.3600
001078,2020-06-30,2020,2,INDL,C,D,STD,ABT,1.000000000000,USD,2020Q2,2020Q2,2020-07-16,17221.0000,1770.5300,0.3000,30798.0000,1782.8520,2037.0000,A,0.3600
001078,2020-09-30,2020,3,INDL,C,D,STD,ABT,1.000000000000,USD,2020Q3,2020Q3,2020-10-21,17390.0000,1772.3620,0.6900,31595.0000,1784.5470,4103.0000,A,0.3600
001078,2020-12-31,2020,4,INDL,C,D,STD,ABT,1.000000000000,USD,2020Q4,2020Q4,2021-01-27,20441.0000,1771.2300,1.2000,33003.0000,1786.0000,7901.0000,A,0.3600
001078,2021-03-31,2021,1,INDL,C,D,STD,ABT,1.000000000000,USD,2021Q1,2021Q1,2021-04-20,21817.0000,1776.8200,1.0000,33788.0000,1791.5030,2637.0000,A,0.4500
001078,2021-06-30,2021,2,INDL,C,D,STD,ABT,1.000000000000,USD,2021Q2,2021Q2,2021-07-22,22627.0000,1772.8170,0.6600,34029.0000,1792.4180,4765.0000,A,0.4500
001078,2021-09-30,2021,3,INDL,C,D,STD,ABT,1.000000000000,USD,2021Q3,2021Q3,2021-10-20,23492.0000,1768.2870,1.1700,34638.0000,1791.2770,7466.0000,A,0.4500
001078,2021-12-31,2021,4,INDL,C,D,STD,ABT,1.000000000000,USD,2021Q4,2021Q4,2022-01-26,24239.0000,1764.0820,1.1100,36024.0000,1789.0000,10533.0000,A,0.4500
001078,2022-03-31,2022,1,INDL,C,D,STD,ABT,1.000000000000,USD,2022Q1,2022Q1,2022-04-20,23429.0000,1750.9420,1.3700,35629.0000,1774.5420,2065.0000,A,0.4700
001078,2022-06-30,2022,2,INDL,C,D,STD,ABT,1.000000000000,USD,2022Q2,2022Q2,2022-07-20,24956.0000,1751.2200,1.1400,36716.0000,1769.9730,4475.0000,A,0.4700
001078,2022-09-30,2022,3,INDL,C,D,STD,ABT,1.000000000000,USD,2022Q3,2022Q3,2022-10-19,24845.0000,1743.5740,0.8100,35884.0000,1767.8470,7255.0000,A,0.4700
001078,2022-12-31,2022,4,INDL,C,D,STD,ABT,1.000000000000,USD,2022Q4,2022Q4,2023-01-25,25224.0000,1737.7950,0.5900,36905.0000,1764.0000,9581.0000,A,0.4700
001078,2023-03-31,2023,1,INDL,C,D,STD,ABT,1.000000000000,USD,2023Q1,2023Q1,2023-04-19,24377.0000,1738.9470,0.7500,37232.0000,1751.7150,1143.0000,A,0.5100
001078,2023-06-30,2023,2,INDL,C,D,STD,ABT,1.000000000000,USD,2023Q2,2023Q2,2023-07-20,23505.0000,1735.3570,0.7800,37404.0000,1750.9840,2346.0000,A,0.5100
001078,2023-09-30,2023,3,INDL,C,D,STD,ABT,1.000000000000,USD,2023Q3,2023Q3,2023-10-18,22664.0000,1736.0590,0.8200,37694.0000,1750.0740,4223.0000,A,0.5100
001078,2023-12-31,2023,4,INDL,C,D,STD,ABT,1.000000000000,USD,2023Q4,2023Q4,2024-01-24,22670.0000,1734.0760,0.9100,38827.0000,1749.0000,7261.0000,A,0.5100
001078,2024-03-31,2024,1,INDL,C,D,STD,ABT,1.000000000000,USD,2024Q1,2024Q1,2024-04-17,22376.0000,1739.6340,0.7000,39043.0000,1749.6520,1025.0000,A,0.5500
001078,2024-06-30,2024,2,INDL,C,D,STD,ABT,1.000000000000,USD,2024Q2,2024Q2,2024-07-18,23119.0000,1739.8980,0.7400,39560.0000,1750.3760,2985.0000,A,0.5500
001078,2024-09-30,2024,3,INDL,C,D,STD,ABT,1.000000000000,USD,2024Q3,2024Q3,2024-10-16,23802.0000,1734.4560,0.9400,40028.0000,1749.4340,5690.0000,A,0.5500
001078,2024-12-31,2024,4,INDL,C,D,STD,ABT,1.000000000000,USD,2024Q4,2024Q4,2025-01-22,23656.0000,1731.6980,5.2700,47901.0000,1748.0000,8558.0000,A,0.5500
001161,1973-06-30,1973,1,INDL,C,D,STD,AMD,27.000000000000,USD,1973Q2,1973Q1,,,,0.1700,,,,A,0.0000
001161,1973-09-30,1973,2,INDL,C,D,STD,AMD,27.000000000000,USD,1973Q3,1973Q2,,,,0.2100,,,,A,0.0000
001161,1973-12-31,1973,3,INDL,C,D,STD,AMD,27.000000000000,USD,1973Q4,1973Q3,,,,0.2700,,,,A,0.0000
001161,1974-03-31,1973,4,INDL,C,D,STD,AMD,27.000000000000,USD,1974Q1,1973Q4,,12.4160,2.3900,0.3300,,,,A,0.0000
001161,1974-06-30,1974,1,INDL,C,D,STD,AMD,27.000000000000,USD,1974Q2,1974Q1,,,,,,,,A,0.0000
001161,1974-09-30,1974,2,INDL,C,D,STD,AMD,27.000000000000,USD,1974Q3,1974Q2,,,,,,,,A,0.0000
001161,1974-12-31,1974,3,INDL,C,D,STD,AMD,27.000000000000,USD,1974Q4,1974Q3,,,,,,,,A,0.0000
001161,1975-03-31,1974,4,INDL,C,D,STD,AMD,27.000000000000,USD,1975Q1,1974Q4,,12.6450,2.3920,0.0100,,,,A,0.0000
001161,1975-06-30,1975,1,INDL,C,D,STD,AMD,27.000000000000,USD,1975Q2,1975Q1,1975-07-18,13.2620,,0.0600,,,,A,0.0000
001161,1975-09-30,1975,2,INDL,C,D,STD,AMD,27.000000000000,USD,1975Q3,1975Q2,1975-10-15,14.2270,,0.0800,,,,A,0.0000
001161,1975-12-31,1975,3,INDL,C,D,STD,AMD,27.000000000000,USD,1975Q4,1975Q3,1976-01-15,16.5050,,0.1500,,,,A,0.0000
001161,1976-03-31,1975,4,INDL,C,D,STD,AMD,27.000000000000,USD,1976Q1,1975Q4,1976-04-15,17.7550,2.4220,0.2500,,,,A,0.0000
001161,1976-06-30,1976,1,INDL,C,D,STD,AMD,27.000000000000,USD,1976Q2,1976Q1,1976-07-14,19.8430,,0.3100,,,,A,0.0000
001161,1976-09-30,1976,2,INDL,C,D,STD,AMD,27.000000000000,USD,1976Q3,1976Q2,1976-10-12,21.5480,,0.4300,,,,A,0.0000
001161,1976-12-31,1976,3,INDL,C,D,STD,AMD,27.000000000000,USD,1976Q4,1976Q3,1977-01-14,22.6900,,0.4200,,,,A,0.0000
001161,1977-03-31,1976,4,INDL,C,D,STD,AMD,27.000000000000,USD,1977Q1,1976Q4,1977-04-15,25.9210,2.4760,0.4800,,,,A,0.0000
001161,1977-06-30,1977,1,INDL,C,D,STD,AMD,27.000000000000,USD,1977Q2,1977Q1,1977-07-18,27.9430,,0.4000,,,,A,0.0000
001161,1977-09-30,1977,2,INDL,C,D,STD,AMD,27.000000000000,USD,1977Q3,1977Q2,1977-10-10,28.9920,,0.3600,,,,A,0.0000
001161,1977-12-31,1977,3,INDL,C,D,STD,AMD,27.000000000000,USD,1977Q4,1977Q3,1978-01-11,31.6920,,0.4000,,,,A,0.0000
001161,1978-03-31,1977,4,INDL,C,D,STD,AMD,27.000000000000,USD,1978Q1,1977Q4,1978-04-13,52.6310,3.0570,0.6000,,,,A,0.0000
001161,1978-06-30,1978,1,INDL,C,D,STD,AMD,27.000000000000,USD,1978Q2,1978Q1,1978-07-12,55.4110,3.5850,0.7000,,,,A,0.0000
001161,1978-09-30,1978,2,INDL,C,D,STD,AMD,18.000000000000,USD,1978Q3,1978Q2,1978-10-12,59.6770,,0.5000,,,,A,0.0000
001161,1978-12-31,1978,3,INDL,C,D,STD,AMD,18.000000000000,USD,1978Q4,1978Q3,1979-01-11,62.9390,,0.5500,,,,A,0.0000
001161,1979-03-31,1978,4,INDL,C,D,STD,AMD,18.000000000000,USD,1979Q1,1978Q4,1979-04-13,69.2780,4.7150,0.7000,,,,A,0.0000
001161,1979-06-30,1979,1,INDL,C,D,STD,AMD,18.000000000000,USD,1979Q2,1979Q1,1979-07-11,67.7110,4.7670,0.9200,,,,A,0.0000
001161,1979-09-30,1979,2,INDL,C,D,STD,AMD,12.000000000000,USD,1979Q3,1979Q2,1979-10-11,77.5580,7.2490,0.7200,,,,A,0.0000
001161,1979-12-31,1979,3,INDL,C,D,STD,AMD,12.000000000000,USD,1979Q4,1979Q3,1980-01-14,73.3760,7.3030,0.7700,,,,A,0.0000
001161,1980-03-31,1979,4,INDL,C,D,STD,AMD,12.000000000000,USD,1980Q1,1979Q4,1980-04-16,90.2640,7.4810,0.8300,,,,A,0.0000
001161,1980-06-30,1980,1,INDL,C,D,STD,AMD,12.000000000000,USD,1980Q2,1980Q1,1980-07-14,95.3880,7.5240,0.8800,,,,A,0.0000
001161,1980-09-30,1980,2,INDL,C,D,STD,AMD,12.000000000000,USD,1980Q3,1980Q2,1980-10-14,121.2860,7.5850,0.8800,,,,A,0.0000
001161,1980-12-31,1980,3,INDL,C,D,STD,AMD,6.000000000000,USD,1980Q4,1980Q3,1981-01-12,118.7790,15.2800,0.3500,,,,A,0.0000
001161,1981-03-31,1980,4,INDL,C,D,STD,AMD,6.000000000000,USD,1981Q1,1980Q4,1981-04-13,116.2840,15.4090,0.3200,,,,A,0.0000
001161,1981-06-30,1981,1,INDL,C,D,STD,AMD,6.000000000000,USD,1981Q2,1981Q1,1981-07-27,109.8390,,0.1000,,,,A,0.0000
001161,1981-09-30,1981,2,INDL,C,D,STD,AMD,6.000000000000,USD,1981Q3,1981Q2,1981-10-12,113.2760,,0.0600,,,,A,0.0000
001161,1981-12-31,1981,3,INDL,C,D,STD,AMD,6.000000000000,USD,1981Q4,1981Q3,1982-01-12,117.1050,,0.2000,,,,A,0.0000
001161,1982-03-31,1981,4,INDL,C,D,STD,AMD,6.000000000000,USD,1982Q1,1981Q4,1982-04-13,96.8430,15.9480,0.1900,,,,A,0.0000
001161,1982-06-30,1982,1,INDL,C,D,STD,AMD,6.000000000000,USD,1982Q2,1982Q1,1982-07-13,112.2730,16.0630,0.2200,,,,A,0.0000
001161,1982-09-30,1982,2,INDL,C,D,STD,AMD,6.000000000000,USD,1982Q3,1982Q2,1982-10-12,121.6220,17.3210,0.2300,,,,A,0.0000
001161,1982-12-31,1982,3,INDL,C,D,STD,AMD,4.000000000000,USD,1982Q4,1982Q3,1983-01-17,127.8600,26.3810,0.2400,,,,A,0.0000
001161,1983-03-31,1982,4,INDL,C,D,STD,AMD,4.000000000000,USD,1983Q1,1982Q4,1983-04-11,122.1300,26.5400,0.2400,,,,A,0.0000
001161,1983-06-30,1983,1,INDL,C,D,STD,AMD,4.000000000000,USD,1983Q2,1983Q1,1983-07-12,135.0700,26.8290,0.2800,,,,A,0.0000
001161,1983-09-30,1983,2,INDL,C,D,STD,AMD,2.000000000000,USD,1983Q3,1983Q2,1983-10-12,149.5060,53.9080,0.2100,,,,A,0.0000
001161,1983-12-31,1983,3,INDL,C,D,STD,AMD,2.000000000000,USD,1983Q4,1983Q3,1984-01-12,172.1440,54.2740,0.3500,,,,A,0.0000
001161,1984-03-31,1983,4,INDL,C,D,STD,AMD,2.000000000000,USD,1984Q1,1983Q4,1984-04-06,241.0640,54.6870,0.5300,,,,A,0.0000
001161,1984-06-30,1984,1,INDL,C,D,STD,AMD,2.000000000000,USD,1984Q2,1984Q1,1984-07-06,254.6230,54.9660,0.6600,,,,A,0.0000
001161,1984-09-30,1984,2,INDL,C,D,STD,AMD,2.000000000000,USD,1984Q3,1984Q2,,305.2530,55.2820,0.7200,,,,A,0.0000
001161,1984-12-31,1984,3,INDL,C,D,STD,AMD,2.000000000000,USD,1984Q4,1984Q3,1985-01-22,278.8200,55.5270,0.5000,,,,A,0.0000
001161,1985-03-31,1984,4,INDL,C,D,STD,AMD,2.000000000000,USD,1985Q1,1984Q4,1985-04-15,286.7640,55.6980,0.4400,,,,A,0.0000
001161,1985-06-30,1985,1,INDL,C,D,STD,AMD,2.000000000000,USD,1985Q2,1985Q1,1985-07-22,266.5540,55.9320,0.0100,,,,A,0.0000
001161,1985-09-30,1985,2,INDL,C,D,STD,AMD,2.000000000000,USD,1985Q3,1985Q2,1985-10-15,239.4880,56.2350,-0.2700,,,,A,0.0000
001161,1985-12-31,1985,3,INDL,C,D,STD,AMD,2.000000000000,USD,1985Q4,1985Q3,1986-01-17,251.7480,56.8210,-0.1900,,,,A,0.0000
001161,1986-03-31,1985,4,INDL,C,D,STD,AMD,2.000000000000,USD,1986Q1,1985Q4,1986-04-14,243.0840,57.1590,-0.2000,,,,A,0.0000
001161,1986-06-30,1986,1,INDL,C,D,STD,AMD,2.000000000000,USD,1986Q2,1986Q1,1986-07-14,239.6250,57.4010,-0.4900,,,,A,0.0000
001161,1986-09-30,1986,2,INDL,C,D,STD,AMD,2.000000000000,USD,1986Q3,1986Q2,1986-10-14,241.8430,57.6740,-0.8200,,,,A,0.0000
001161,1986-12-31,1986,3,INDL,C,D,STD,AMD,2.000000000000,USD,1986Q4,1986Q3,1987-01-19,231.4600,57.8660,-0.3100,,,,A,0.0000
001161,1987-03-31,1986,4,INDL,C,D,STD,AMD,2.000000000000,USD,1987Q1,1986Q4,1987-04-13,426.2630,58.2550,-0.0600,,,,A,0.0000
001161,1987-03-31,1987,1,INDL,C,D,STD,AMD,2.000000000000,USD,,1987Q1,1987-04-13,426.2630,58.2550,0.0400,,,,A,0.0000
001161,1987-06-30,1987,2,INDL,C,D,STD,AMD,2.000000000000,USD,1987Q2,1987Q2,1987-07-14,412.4000,58.5000,0.0400,,,,A,0.0000
001161,1987-09-30,1987,3,INDL,C,D,STD,AMD,2.000000000000,USD,1987Q3,1987Q3,1987-10-14,577.2840,78.4000,-0.9300,,,,A,0.0000
001161,1987-12-31,1987,4,INDL,C,D,STD,AMD,2.000000000000,USD,1987Q4,1987Q4,1988-01-18,571.5140,78.5110,-0.0700,,,,A,0.0000
001161,1988-03-31,1988,1,INDL,C,D,STD,AMD,2.000000000000,USD,1988Q1,1988Q1,1988-04-08,568.7850,78.9000,0.2200,,,,A,0.0000
001161,1988-06-30,1988,2,INDL,C,D,STD,AMD,2.000000000000,USD,1988Q2,1988Q2,1988-07-12,623.3780,79.4000,0.2900,,,,A,0.0000
001161,1988-09-30,1988,3,INDL,C,D,STD,AMD,2.000000000000,USD,1988Q3,1988Q3,1988-10-11,616.4780,80.0000,0.0600,,,,A,0.0000
001161,1988-12-31,1988,4,INDL,C,D,STD,AMD,2.000000000000,USD,1988Q4,1988Q4,1989-01-13,572.3370,79.9470,-0.4600,,,159.7530,A,0.0000
001161,1989-03-31,1989,1,INDL,C,D,STD,AMD,2.000000000000,USD,1989Q1,1989Q1,1989-04-10,582.0680,80.5000,0.0900,,,32.8860,A,0.0000
001161,1989-06-30,1989,2,INDL,C,D,STD,AMD,2.000000000000,USD,1989Q2,1989Q2,1989-07-11,600.4840,80.8000,0.1200,,,66.3720,A,0.0000
001161,1989-09-30,1989,3,INDL,C,D,STD,AMD,2.000000000000,USD,1989Q3,1989Q3,1989-10-10,618.0660,81.2000,0.1200,,,101.2170,A,0.0000
