permno,adate,qdate,public_date,evm,pe_exi,gpm,roe,capital_ratio,debt_ebitda,PEG_trailing,divyield,TICKER
10107,2021-06-30,2022-03-31,2022-06-30,24.285,26.809,0.759,0.492,0.319,0.834,0.933,.966%,MSFT
10107,2021-06-30,2022-03-31,2022-07-31,24.285,29.305,0.759,0.492,0.319,0.834,1.020,.883%,MSFT
10107,2022-06-30,2022-06-30,2022-08-31,20.338,27.095,0.758,0.471,0.303,0.799,1.106,.948%,MSFT
10107,2022-06-30,2022-06-30,2022-09-30,20.338,24.135,0.758,0.471,0.303,0.799,0.986,1.06%,MSFT
10107,2022-06-30,2022-06-30,2022-10-31,20.338,24.055,0.758,0.471,0.303,0.799,0.982,1.07%,MSFT
10107,2022-06-30,2022-09-30,2022-11-30,22.254,27.494,0.752,0.435,0.303,0.794,1.273,1.07%,MSFT
10107,2022-06-30,2022-09-30,2022-12-31,22.254,25.843,0.752,0.435,0.303,0.794,1.196,1.13%,MSFT
10107,2022-06-30,2022-09-30,2023-01-31,22.254,26.704,0.752,0.435,0.303,0.794,1.236,1.10%,MSFT
10107,2022-06-30,2022-12-31,2023-02-28,20.494,27.744,0.752,0.406,0.295,0.792,1.589,1.09%,MSFT
10107,2022-06-30,2022-12-31,2023-03-31,20.494,32.069,0.752,0.406,0.295,0.792,1.837,.943%,MSFT
10107,2022-06-30,2022-12-31,2023-04-30,20.494,34.178,0.752,0.406,0.295,0.792,1.958,.885%,MSFT
10107,2022-06-30,2023-03-31,2023-05-31,19.728,35.617,0.752,0.402,0.283,0.782,2.186,.828%,MSFT
10107,2022-06-30,2023-03-31,2023-06-30,19.728,36.935,0.752,0.402,0.283,0.782,2.266,.799%,MSFT
10107,2022-06-30,2023-03-31,2023-07-31,19.728,36.434,0.752,0.402,0.283,0.782,2.236,.810%,MSFT
10107,2023-06-30,2023-06-30,2023-08-31,25.295,33.860,0.754,0.388,0.255,0.770,1.695,.830%,MSFT
10107,2023-06-30,2023-06-30,2023-09-30,25.295,32.619,0.754,0.388,0.255,0.770,1.632,.861%,MSFT
10107,2023-06-30,2023-06-30,2023-10-31,25.295,34.929,0.754,0.388,0.255,0.770,1.748,.804%,MSFT
10107,2023-06-30,2023-09-30,2023-11-30,20.783,36.681,0.764,0.406,0.260,0.778,1.848,.792%,MSFT
10107,2023-06-30,2023-09-30,2023-12-31,20.783,36.403,0.764,0.406,0.260,0.778,1.834,.798%,MSFT
10516,2009-06-30,2009-09-30,2010-01-31,9.934,17.028,0.063,0.081,0.360,3.080,15.817,1.87%,ADM
10516,2009-06-30,2009-12-31,2010-02-28,10.642,16.874,0.062,0.079,0.353,3.215,,2.04%,ADM
10516,2009-06-30,2009-12-31,2010-03-31,10.642,16.609,0.062,0.079,0.353,3.215,,2.08%,ADM
10516,2009-06-30,2009-12-31,2010-04-30,10.642,16.057,0.062,0.079,0.353,3.215,,2.15%,ADM
10516,2009-06-30,2010-03-31,2010-05-31,9.576,10.573,0.066,0.107,0.342,2.833,2.749,2.37%,ADM
10516,2009-06-30,2010-03-31,2010-06-30,9.576,10.803,0.066,0.107,0.342,2.833,2.808,2.32%,ADM
10516,2009-06-30,2010-03-31,2010-07-31,9.576,11.448,0.066,0.107,0.342,2.833,2.976,2.19%,ADM
10516,2010-06-30,2010-06-30,2010-08-31,7.283,10.270,0.076,0.134,0.319,2.286,,1.95%,ADM
10516,2010-06-30,2010-06-30,2010-09-30,7.283,10.640,0.076,0.134,0.319,2.286,,1.88%,ADM
10516,2010-06-30,2010-06-30,2010-10-31,7.283,11.107,0.076,0.134,0.319,2.286,,1.80%,ADM
10516,2010-06-30,2010-09-30,2010-11-30,8.332,10.504,0.073,0.118,0.320,2.463,2.195,2.07%,ADM
10516,2010-06-30,2010-09-30,2010-12-31,8.332,10.899,0.073,0.118,0.320,2.463,2.277,1.99%,ADM
10516,2010-06-30,2010-09-30,2011-01-31,8.332,11.837,0.073,0.118,0.320,2.463,2.473,1.84%,ADM
10516,2010-06-30,2010-12-31,2011-02-28,8.363,12.311,0.070,0.127,0.312,2.749,1.171,1.72%,ADM
10516,2010-06-30,2010-12-31,2011-03-31,8.363,11.924,0.070,0.127,0.312,2.749,1.134,1.78%,ADM
10516,2010-06-30,2010-12-31,2011-04-30,8.363,12.258,0.070,0.127,0.312,2.749,1.166,1.73%,ADM
10516,2010-06-30,2011-03-31,2011-05-31,8.712,10.003,0.068,0.135,0.316,3.088,,1.97%,ADM
10516,2010-06-30,2011-03-31,2011-06-30,8.712,9.306,0.068,0.135,0.316,3.088,,2.12%,ADM
10516,2010-06-30,2011-03-31,2011-07-31,8.712,9.377,0.068,0.135,0.316,3.088,,2.11%,ADM
10516,2011-06-30,2011-06-30,2011-08-31,8.732,9.099,0.064,0.117,0.305,2.935,2.180,2.25%,ADM
10516,2011-06-30,2011-06-30,2011-09-30,8.732,7.927,0.064,0.117,0.305,2.935,1.899,2.58%,ADM
10516,2011-06-30,2011-06-30,2011-10-31,8.732,9.246,0.064,0.117,0.305,2.935,2.215,2.21%,ADM
10516,2011-06-30,2011-09-30,2011-11-30,8.455,9.239,0.062,0.125,0.302,3.142,1.253,2.32%,ADM
10516,2011-06-30,2011-09-30,2011-12-31,8.455,8.773,0.062,0.125,0.302,3.142,1.190,2.45%,ADM
10516,2011-06-30,2011-09-30,2012-01-31,8.455,8.782,0.062,0.125,0.302,3.142,1.191,2.44%,ADM
10516,2011-06-30,2011-12-31,2012-02-29,9.295,13.867,0.056,0.083,0.295,3.293,,2.24%,ADM
10516,2011-06-30,2011-12-31,2012-03-31,9.295,14.071,0.056,0.083,0.295,3.293,,2.21%,ADM
10516,2011-06-30,2011-12-31,2012-04-30,9.295,13.702,0.056,0.083,0.295,3.293,,2.27%,ADM
10516,2011-06-30,2012-03-31,2012-05-31,9.249,16.020,0.054,0.070,0.278,3.133,,2.20%,ADM
10516,2011-06-30,2012-03-31,2012-06-30,9.249,14.834,0.054,0.070,0.278,3.133,,2.37%,ADM
10516,2011-06-30,2012-03-31,2012-07-31,9.249,13.111,0.054,0.070,0.278,3.133,,2.68%,ADM
10516,2012-06-30,2012-06-30,2012-08-31,10.487,14.538,0.050,0.064,0.267,3.635,,2.62%,ADM
10516,2012-06-30,2012-06-30,2012-09-30,10.487,14.772,0.050,0.064,0.267,3.635,,2.58%,ADM
10516,2012-06-30,2012-06-30,2012-10-31,10.487,14.587,0.050,0.064,0.267,3.635,,2.61%,ADM
10516,2012-06-30,2012-09-30,2012-11-30,10.911,18.671,0.048,0.050,0.267,3.745,2.980,2.62%,ADM
10516,2012-06-30,2012-09-30,2012-12-31,10.911,19.154,0.048,0.050,0.267,3.745,3.057,2.56%,ADM
10516,2012-06-30,2012-09-30,2013-01-31,10.911,19.951,0.048,0.050,0.267,3.745,3.184,2.45%,ADM
10516,2012-06-30,2012-12-31,2013-02-28,10.089,15.317,0.050,0.073,0.262,3.508,1.134,2.39%,ADM
10516,2012-06-30,2012-12-31,2013-03-31,10.089,16.216,0.050,0.073,0.262,3.508,1.201,2.25%,ADM
10516,2012-06-30,2012-12-31,2013-04-30,10.089,16.317,0.050,0.073,0.262,3.508,1.208,2.24%,ADM
10516,2012-06-30,2013-03-31,2013-05-31,10.487,17.516,0.050,0.064,0.267,3.635,,2.36%,ADM
10516,2012-06-30,2013-03-31,2013-06-30,10.487,18.429,0.050,0.064,0.267,3.635,,2.24%,ADM
10516,2012-06-30,2013-03-31,2013-07-31,10.487,19.821,0.050,0.064,0.267,3.635,,2.08%,ADM
10516,,2013-06-30,2013-08-31,,,,,,,,2.16%,ADM
10516,,2013-06-30,2013-09-30,,,,,,,,2.06%,ADM
10516,,2013-06-30,2013-10-31,,,,,,,,1.86%,ADM
10516,,2013-09-30,2013-11-30,,,,,,,,1.89%,ADM
10516,,2013-09-30,2013-12-31,,,,,,,,1.75%,ADM
10516,,2013-09-30,2014-01-31,,,,,,,,1.93%,ADM
10516,2013-12-31,2013-12-31,2014-02-28,11.695,20.099,0.053,,0.210,2.265,,2.36%,ADM
10516,2013-12-31,2013-12-31,2014-03-31,11.695,21.480,0.053,,0.210,2.265,,2.21%,ADM
10516,2013-12-31,2013-12-31,2014-04-30,11.695,21.649,0.053,,0.210,2.265,,2.20%,ADM
10516,2013-12-31,2014-03-31,2014-05-31,10.801,22.248,0.053,0.065,0.214,2.230,,2.14%,ADM
10516,2013-12-31,2014-03-31,2014-06-30,10.801,21.837,0.053,0.065,0.214,2.230,,2.18%,ADM
10516,2013-12-31,2014-03-31,2014-07-31,10.801,22.970,0.053,0.065,0.214,2.230,,2.07%,ADM
10516,2013-12-31,2014-06-30,2014-08-31,10.007,20.024,0.058,0.078,0.212,1.858,,1.93%,ADM
10516,2013-12-31,2014-06-30,2014-09-30,10.007,20.522,0.058,0.078,0.212,1.858,,1.88%,ADM
10516,2013-12-31,2014-06-30,2014-10-31,10.007,18.876,0.058,0.078,0.212,1.858,,2.04%,ADM
10516,2013-12-31,2014-09-30,2014-11-30,9.751,18.103,0.063,0.090,0.210,1.624,,1.82%,ADM
10516,2013-12-31,2014-09-30,2014-12-31,9.751,17.869,0.063,0.090,0.210,1.624,,1.85%,ADM
10516,2013-12-31,2014-09-30,2015-01-31,9.751,16.024,0.063,0.090,0.210,1.624,,2.06%,ADM
10516,2014-12-31,2014-12-31,2015-02-28,10.118,13.959,0.070,0.105,0.221,1.483,0.705,2.34%,ADM
10516,2014-12-31,2014-12-31,2015-03-31,10.118,13.819,0.070,0.105,0.221,1.483,0.698,2.36%,ADM
10516,2014-12-31,2014-12-31,2015-04-30,10.118,14.251,0.070,0.105,0.221,1.483,0.720,2.29%,ADM
10516,2014-12-31,2015-03-31,2015-05-31,8.864,13.908,0.078,0.115,0.217,1.399,0.462,2.12%,ADM
10516,2014-12-31,2015-03-31,2015-06-30,8.864,12.689,0.078,0.115,0.217,1.399,0.421,2.32%,ADM
10516,2014-12-31,2015-03-31,2015-07-31,8.864,12.479,0.078,0.115,0.217,1.399,0.414,2.36%,ADM
10516,2014-12-31,2015-06-30,2015-08-31,9.690,12.463,0.080,0.110,0.226,1.589,0.277,2.49%,ADM
10516,2014-12-31,2015-06-30,2015-09-30,9.690,11.482,0.080,0.110,0.226,1.589,0.255,2.70%,ADM
10516,2014-12-31,2015-06-30,2015-10-31,9.690,12.648,0.080,0.110,0.226,1.589,0.281,2.45%,ADM
10516,2014-12-31,2015-09-30,2015-11-30,10.452,12.670,0.076,0.088,0.235,1.887,,3.07%,ADM
10516,2014-12-31,2015-09-30,2015-12-31,10.452,12.736,0.076,0.088,0.235,1.887,,3.05%,ADM
10516,2014-12-31,2015-09-30,2016-01-31,10.452,12.274,0.076,0.088,0.235,1.887,,3.17%,ADM
10516,2015-12-31,2015-12-31,2016-02-29,9.605,11.732,0.072,0.091,0.244,2.038,0.654,3.43%,ADM
10516,2015-12-31,2015-12-31,2016-03-31,9.605,12.185,0.072,0.091,0.244,2.038,0.679,3.30%,ADM
10516,2015-12-31,2015-12-31,2016-04-30,9.605,13.403,0.072,0.091,0.244,2.038,0.747,3.00%,ADM
10516,2015-12-31,2016-03-31,2016-05-31,11.986,16.387,0.071,0.080,0.245,2.538,0.738,2.81%,ADM
10516,2015-12-31,2016-03-31,2016-06-30,11.986,16.433,0.071,0.080,0.245,2.538,0.740,2.80%,ADM
10516,2015-12-31,2016-03-31,2016-07-31,11.986,17.272,0.071,0.080,0.245,2.538,0.778,2.66%,ADM
10516,2015-12-31,2016-06-30,2016-08-31,12.593,17.717,0.069,0.075,0.244,2.806,2.644,2.74%,ADM
10516,2015-12-31,2016-06-30,2016-09-30,12.593,17.073,0.069,0.075,0.244,2.806,2.548,2.85%,ADM
10516,2015-12-31,2016-06-30,2016-10-31,12.593,17.640,0.069,0.075,0.244,2.806,2.633,2.75%,ADM
10516,2015-12-31,2016-09-30,2016-11-30,12.338,16.437,0.070,0.081,0.251,2.784,,2.78%,ADM
10516,2015-12-31,2016-09-30,2016-12-31,12.338,17.357,0.070,0.081,0.251,2.784,,2.63%,ADM
10516,2015-12-31,2016-09-30,2017-01-31,12.338,16.829,0.070,0.081,0.251,2.784,,2.71%,ADM
10516,2016-12-31,2016-12-31,2017-02-28,12.919,21.745,0.074,0.067,0.275,2.704,2.237,2.73%,ADM
10516,2016-12-31,2016-12-31,2017-03-31,12.919,21.315,0.074,0.067,0.275,2.704,2.192,2.78%,ADM
10516,2016-12-31,2016-12-31,2017-04-30,12.919,21.181,0.074,0.067,0.275,2.704,2.179,2.80%,ADM
10516,2016-12-31,2017-03-31,2017-05-31,12.492,17.471,0.073,0.072,0.262,2.738,1.092,3.08%,ADM
10516,2016-12-31,2017-03-31,2017-06-30,12.492,17.387,0.073,0.072,0.262,2.738,1.087,3.09%,ADM
10516,2016-12-31,2017-03-31,2017-07-31,12.492,17.723,0.073,0.072,0.262,2.738,1.108,3.03%,ADM
10516,2016-12-31,2017-06-30,2017-08-31,11.679,17.361,0.077,0.072,0.266,2.566,5.338,3.10%,ADM
10516,2016-12-31,2017-06-30,2017-09-30,11.679,17.861,0.077,0.072,0.266,2.566,5.492,3.01%,ADM
10516,2016-12-31,2017-06-30,2017-10-31,11.679,17.172,0.077,0.072,0.266,2.566,5.280,3.13%,ADM
10516,2016-12-31,2017-09-30,2017-11-30,12.898,18.636,0.073,0.065,0.266,2.867,,3.21%,ADM
10516,2016-12-31,2017-09-30,2017-12-31,12.898,18.729,0.073,0.065,0.266,2.867,,3.19%,ADM
10516,2016-12-31,2017-09-30,2018-01-31,12.898,20.070,0.073,0.065,0.266,2.867,,2.98%,ADM
10516,2017-12-31,2017-12-31,2018-02-28,12.257,14.882,0.073,0.083,0.266,3.075,,3.23%,ADM
10516,2017-12-31,2017-12-31,2018-03-31,12.257,15.545,0.073,0.083,0.266,3.075,,3.09%,ADM
10516,2017-12-31,2017-12-31,2018-04-30,12.257,16.265,0.073,0.083,0.266,3.075,,2.95%,ADM
10516,2017-12-31,2018-03-31,2018-05-31,12.493,15.024,0.073,0.086,0.265,3.088,,3.06%,ADM
10516,2017-12-31,2018-03-31,2018-06-30,12.493,15.749,0.073,0.086,0.265,3.088,,2.92%,ADM
10516,2017-12-31,2018-03-31,2018-07-31,12.493,16.584,0.073,0.086,0.265,3.088,,2.78%,ADM
10516,2017-12-31,2018-06-30,2018-08-31,11.560,14.694,0.075,0.100,0.261,2.849,4.956,2.66%,ADM
10516,2017-12-31,2018-06-30,2018-09-30,11.560,14.656,0.075,0.100,0.261,2.849,4.943,2.67%,ADM
10516,2017-12-31,2018-06-30,2018-10-31,11.560,13.776,0.075,0.100,0.261,2.849,4.646,2.84%,ADM
10516,2017-12-31,2018-09-30,2018-11-30,11.230,11.419,0.078,0.117,0.258,2.709,0.562,2.91%,ADM
10516,2017-12-31,2018-09-30,2018-12-31,11.230,10.166,0.078,0.117,0.258,2.709,0.500,3.27%,ADM
10516,2017-12-31,2018-09-30,2019-01-31,11.230,11.141,0.078,0.117,0.258,2.709,0.548,2.98%,ADM
10516,2018-12-31,2018-12-31,2019-02-28,10.584,13.323,0.080,0.092,0.289,2.833,2.500,3.29%,ADM
10516,2018-12-31,2018-12-31,2019-03-31,10.584,13.520,0.080,0.092,0.289,2.833,2.537,3.25%,ADM
10516,2018-12-31,2018-12-31,2019-04-30,10.584,13.981,0.080,0.092,0.289,2.833,2.624,3.14%,ADM
10516,2018-12-31,2019-03-31,2019-05-31,11.778,13.214,0.081,0.083,0.275,3.002,3.023,3.65%,ADM
10516,2018-12-31,2019-03-31,2019-06-30,11.778,14.069,0.081,0.083,0.275,3.002,3.219,3.43%,ADM
10516,2018-12-31,2019-03-31,2019-07-31,11.778,14.166,0.081,0.083,0.275,3.002,3.241,3.41%,ADM
10516,2018-12-31,2019-06-30,2019-08-31,12.839,16.401,0.078,0.066,0.291,3.529,6.065,3.68%,ADM
10516,2018-12-31,2019-06-30,2019-09-30,12.839,17.703,0.078,0.066,0.291,3.529,6.546,3.41%,ADM
10516,2018-12-31,2019-06-30,2019-10-31,12.839,18.121,0.078,0.066,0.291,3.529,6.701,3.33%,ADM
10516,2018-12-31,2019-09-30,2019-11-30,12.550,20.443,0.078,0.059,0.301,3.716,2.814,3.26%,ADM
10516,2018-12-31,2019-09-30,2019-12-31,12.550,22.071,0.078,0.059,0.301,3.716,3.038,3.02%,ADM
10516,2018-12-31,2019-09-30,2020-01-31,12.550,21.314,0.078,0.059,0.301,3.716,2.934,3.13%,ADM
10516,2019-12-31,2019-12-31,2020-02-29,13.425,15.430,0.079,0.068,0.306,3.709,2.315,3.82%,ADM
10516,2019-12-31,2019-12-31,2020-03-31,13.425,14.418,0.079,0.068,0.306,3.709,2.164,4.09%,ADM
10516,2019-12-31,2019-12-31,2020-04-30,13.425,15.221,0.079,0.068,0.306,3.709,2.284,3.88%,ADM
10516,2019-12-31,2020-03-31,2020-05-31,13.055,14.399,0.079,0.076,0.312,4.206,2.689,3.66%,ADM
10516,2019-12-31,2020-03-31,2020-06-30,13.055,14.615,0.079,0.076,0.312,4.206,2.730,3.61%,ADM
10516,2019-12-31,2020-03-31,2020-07-31,13.055,15.689,0.079,0.076,0.312,4.206,2.930,3.36%,ADM
10516,2019-12-31,2020-06-30,2020-08-31,12.534,14.210,0.081,0.087,0.318,4.054,0.897,3.22%,ADM
10516,2019-12-31,2020-06-30,2020-09-30,12.534,14.759,0.081,0.087,0.318,4.054,0.932,3.10%,ADM
10516,2019-12-31,2020-06-30,2020-10-31,12.534,14.679,0.081,0.087,0.318,4.054,0.926,3.11%,ADM
10516,2019-12-31,2020-09-30,2020-11-30,13.272,17.587,0.082,0.078,0.320,4.167,0.702,2.89%,ADM
10516,2019-12-31,2020-09-30,2020-12-31,13.272,17.813,0.082,0.078,0.320,4.167,0.711,2.86%,ADM
10516,2019-12-31,2020-09-30,2021-01-31,13.272,17.671,0.082,0.078,0.320,4.167,0.705,2.88%,ADM
10516,2020-12-31,2020-12-31,2021-02-28,14.725,17.962,0.083,0.085,0.304,4.157,2.705,2.62%,ADM
10516,2020-12-31,2020-12-31,2021-03-31,14.725,18.095,0.083,0.085,0.304,4.157,2.725,2.60%,ADM
10516,2020-12-31,2020-12-31,2021-04-30,14.725,20.041,0.083,0.085,0.304,4.157,3.018,2.34%,ADM
10516,2020-12-31,2021-03-31,2021-05-31,11.433,18.079,0.088,0.100,0.313,3.242,1.897,2.22%,ADM
10516,2020-12-31,2021-03-31,2021-06-30,11.433,16.467,0.088,0.100,0.313,3.242,1.728,2.44%,ADM
10516,2020-12-31,2021-03-31,2021-07-31,11.433,16.228,0.088,0.100,0.313,3.242,1.703,2.48%,ADM
10516,2020-12-31,2021-06-30,2021-08-31,11.478,14.634,0.085,0.109,0.306,3.049,1.308,2.47%,ADM
10516,2020-12-31,2021-06-30,2021-09-30,11.478,14.637,0.085,0.109,0.306,3.049,1.308,2.47%,ADM
10516,2020-12-31,2021-06-30,2021-10-31,11.478,15.668,0.085,0.109,0.306,3.049,1.400,2.30%,ADM
10516,2020-12-31,2021-09-30,2021-11-30,11.412,13.436,0.083,0.120,0.299,2.928,0.799,2.38%,ADM
10516,2020-12-31,2021-09-30,2021-12-31,11.412,14.598,0.083,0.120,0.299,2.928,0.868,2.19%,ADM
10516,2020-12-31,2021-09-30,2022-01-31,11.412,16.199,0.083,0.120,0.299,2.928,0.963,1.97%,ADM
10516,2021-12-31,2021-12-31,2022-02-28,12.070,16.378,0.082,0.120,0.281,2.623,0.852,2.04%,ADM
10516,2021-12-31,2021-12-31,2022-03-31,12.070,18.843,0.082,0.120,0.281,2.623,0.981,1.77%,ADM
10516,2021-12-31,2021-12-31,2022-04-30,12.070,18.697,0.082,0.120,0.281,2.623,0.973,1.79%,ADM
10516,2021-12-31,2022-03-31,2022-05-31,11.818,16.726,0.082,0.133,0.288,2.653,0.656,1.76%,ADM
10516,2021-12-31,2022-03-31,2022-06-30,11.818,14.291,0.082,0.133,0.288,2.653,0.560,2.06%,ADM
10516,2021-12-31,2022-03-31,2022-07-31,11.818,15.243,0.082,0.133,0.288,2.653,0.598,1.93%,ADM
10516,2021-12-31,2022-06-30,2022-08-31,11.029,13.863,0.085,0.151,0.279,2.432,0.345,1.82%,ADM
10516,2021-12-31,2022-06-30,2022-09-30,11.029,12.689,0.085,0.151,0.279,2.432,0.316,1.99%,ADM
10516,2021-12-31,2022-06-30,2022-10-31,11.029,15.297,0.085,0.151,0.279,2.432,0.381,1.65%,ADM
10516,2021-12-31,2022-09-30,2022-11-30,10.673,13.448,0.086,0.167,0.273,2.233,0.260,1.64%,ADM
10516,2021-12-31,2022-09-30,2022-12-31,10.673,12.807,0.086,0.167,0.273,2.233,0.248,1.72%,ADM
10516,2021-12-31,2022-09-30,2023-01-31,10.673,11.428,0.086,0.167,0.273,2.233,0.221,1.93%,ADM
10516,2022-12-31,2022-12-31,2023-02-28,11.618,10.324,0.085,0.175,0.260,1.947,0.218,2.26%,ADM
10516,2022-12-31,2022-12-31,2023-03-31,11.618,10.332,0.085,0.175,0.260,1.947,0.218,2.26%,ADM
10516,2022-12-31,2022-12-31,2023-04-30,11.618,10.127,0.085,0.175,0.260,1.947,0.214,2.31%,ADM
10516,2022-12-31,2023-03-31,2023-05-31,10.500,8.864,0.086,0.174,0.260,2.039,0.206,2.55%,ADM
10516,2022-12-31,2023-03-31,2023-06-30,10.500,9.481,0.086,0.174,0.260,2.039,0.220,2.38%,ADM
10516,2022-12-31,2023-03-31,2023-07-31,10.500,10.660,0.086,0.174,0.260,2.039,0.248,2.12%,ADM
10516,2022-12-31,2023-06-30,2023-08-31,10.562,10.587,0.086,0.160,0.260,1.975,0.309,2.27%,ADM
10516,2022-12-31,2023-06-30,2023-09-30,10.562,10.069,0.086,0.160,0.260,1.975,0.293,2.39%,ADM
10516,2022-12-31,2023-06-30,2023-10-31,10.562,9.555,0.086,0.160,0.260,1.975,0.278,2.52%,ADM
10516,2022-12-31,2023-09-30,2023-11-30,10.394,10.255,0.089,0.152,0.262,1.968,0.258,2.44%,ADM
10516,2022-12-31,2023-09-30,2023-12-31,10.394,,0.089,0.152,0.262,1.968,,,ADM
11308,2008-12-31,2009-09-30,2010-01-31,12.573,10.046,0.679,0.270,0.168,1.142,1.519,3.02%,KO
11308,2009-12-31,2009-12-31,2010-02-28,14.863,17.993,0.677,0.286,0.169,1.231,1.609,3.11%,KO
11308,2009-12-31,2009-12-31,2010-03-31,14.863,18.771,0.677,0.286,0.169,1.231,1.679,3.20%,KO
11308,2009-12-31,2009-12-31,2010-04-30,14.863,18.242,0.677,0.286,0.169,1.231,1.632,3.29%,KO
11308,2009-12-31,2010-03-31,2010-05-31,13.336,8.454,0.688,0.292,0.168,1.141,0.708,3.42%,KO
11308,2009-12-31,2010-03-31,2010-06-30,13.336,8.243,0.688,0.292,0.168,1.141,0.690,3.51%,KO
11308,2009-12-31,2010-03-31,2010-07-31,13.336,9.064,0.688,0.292,0.168,1.141,0.759,3.19%,KO
11308,2009-12-31,2010-06-30,2010-08-31,13.010,8.787,0.691,0.292,0.160,1.109,0.715,3.15%,KO
11308,2009-12-31,2010-06-30,2010-09-30,13.010,9.201,0.691,0.292,0.160,1.109,0.749,3.01%,KO
11308,2009-12-31,2010-06-30,2010-10-31,13.010,9.642,0.691,0.292,0.160,1.109,0.785,2.87%,KO
11308,2009-12-31,2010-09-30,2010-11-30,13.020,9.718,0.695,0.289,0.151,1.134,0.826,2.79%,KO
11308,2009-12-31,2010-09-30,2010-12-31,13.020,10.118,0.695,0.289,0.151,1.134,0.860,2.68%,KO
11308,2009-12-31,2010-09-30,2011-01-31,13.020,9.669,0.695,0.289,0.151,1.134,0.822,2.80%,KO
11308,2010-12-31,2010-12-31,2011-02-28,15.988,12.632,0.683,0.383,0.312,2.150,0.434,2.75%,KO
11308,2010-12-31,2010-12-31,2011-03-31,15.988,13.111,0.683,0.383,0.312,2.150,0.451,2.83%,KO
11308,2010-12-31,2010-12-31,2011-04-30,15.988,13.332,0.683,0.383,0.312,2.150,0.458,2.79%,KO
11308,2010-12-31,2011-03-31,2011-05-31,13.672,6.449,0.680,0.410,0.234,1.624,0.224,2.81%,KO
11308,2010-12-31,2011-03-31,2011-06-30,13.672,6.495,0.680,0.410,0.234,1.624,0.225,2.79%,KO
11308,2010-12-31,2011-03-31,2011-07-31,13.672,6.565,0.680,0.410,0.234,1.624,0.228,2.76%,KO
11308,2010-12-31,2011-06-30,2011-08-31,14.042,6.572,0.667,0.391,0.252,1.836,0.206,2.67%,KO
11308,2010-12-31,2011-06-30,2011-09-30,14.042,6.302,0.667,0.391,0.252,1.836,0.198,2.78%,KO
11308,2010-12-31,2011-06-30,2011-10-31,14.042,6.373,0.667,0.391,0.252,1.836,0.200,2.75%,KO
11308,2010-12-31,2011-09-30,2011-11-30,14.096,6.191,0.655,0.360,0.282,2.067,0.202,2.80%,KO
11308,2010-12-31,2011-09-30,2011-12-31,14.096,6.443,0.655,0.360,0.282,2.067,0.210,2.69%,KO
11308,2010-12-31,2011-09-30,2012-01-31,14.096,6.218,0.655,0.360,0.282,2.067,0.203,2.78%,KO
11308,2011-12-31,2011-12-31,2012-02-29,14.610,18.932,0.649,0.239,0.302,2.233,0.897,2.69%,KO
11308,2011-12-31,2011-12-31,2012-03-31,14.610,20.057,0.649,0.239,0.302,2.233,0.951,2.76%,KO
11308,2011-12-31,2011-12-31,2012-04-30,14.610,20.683,0.649,0.239,0.302,2.233,0.980,2.67%,KO
11308,2011-12-31,2012-03-31,2012-05-31,14.469,9.938,0.646,0.232,0.293,2.225,0.438,2.73%,KO
11308,2011-12-31,2012-03-31,2012-06-30,14.469,10.398,0.646,0.232,0.293,2.225,0.458,2.61%,KO
11308,2011-12-31,2012-03-31,2012-07-31,14.469,10.745,0.646,0.232,0.293,2.225,0.473,2.52%,KO
11308,2011-12-31,2012-06-30,2012-08-31,14.929,9.894,0.644,0.230,0.316,2.334,0.522,2.73%,KO
11308,2011-12-31,2012-06-30,2012-09-30,14.929,10.034,0.644,0.230,0.316,2.334,0.529,2.69%,KO
11308,2011-12-31,2012-06-30,2012-10-31,14.929,9.836,0.644,0.230,0.316,2.334,0.519,2.74%,KO
11308,2011-12-31,2012-09-30,2012-11-30,15.257,19.750,0.646,0.237,0.325,2.393,2.598,2.69%,KO
11308,2011-12-31,2012-09-30,2012-12-31,15.257,18.880,0.646,0.237,0.325,2.393,2.484,2.81%,KO
11308,2011-12-31,2012-09-30,2013-01-31,15.257,19.396,0.646,0.237,0.325,2.393,2.551,2.74%,KO
11308,2012-12-31,2012-12-31,2013-02-28,14.833,19.655,0.643,0.243,0.310,2.486,1.125,2.63%,KO
11308,2012-12-31,2012-12-31,2013-03-31,14.833,20.528,0.643,0.243,0.310,2.486,1.175,2.77%,KO
11308,2012-12-31,2012-12-31,2013-04-30,14.833,21.487,0.643,0.243,0.310,2.486,1.230,2.65%,KO
11308,2012-12-31,2013-03-31,2013-05-31,15.604,20.992,0.645,0.231,0.320,2.527,,2.80%,KO
11308,2012-12-31,2013-03-31,2013-06-30,15.604,21.055,0.645,0.231,0.320,2.527,,2.79%,KO
11308,2012-12-31,2013-03-31,2013-07-31,15.604,21.039,0.645,0.231,0.320,2.527,,2.79%,KO
11308,2012-12-31,2013-06-30,2013-08-31,15.723,20.201,0.646,0.228,0.312,2.591,,2.93%,KO
11308,2012-12-31,2013-06-30,2013-09-30,15.723,20.042,0.646,0.228,0.312,2.591,,2.96%,KO
11308,2012-12-31,2013-06-30,2013-10-31,15.723,20.937,0.646,0.228,0.312,2.591,,2.83%,KO
11308,2012-12-31,2013-09-30,2013-11-30,15.807,20.824,0.645,0.231,0.307,2.670,21.128,2.79%,KO
