gvkey,datadate,tic,actq,ancq,epsfxq,lctq,ltq,revtq,capxy,roa,roe,pe_inc,divyield,pcf,roce,debt_ebitda,gpm,evm,cfm,npm,PEG_trailing,de_ratio,curr_ratio,ptb,roa_change,roe_change,pe_inc_change,divyield_change,pcf_change,roce_change,debt_ebitda_change,gpm_change,evm_change,cfm_change,npm_change,PEG_trailing_change,de_ratio_change,curr_ratio_change,ptb_change,relative_quarterly_return,target
10793,2020-06-30,TSN,0.08451894633,0.002538165802,0.3980582524,-0.03018610985,0.01337064677,-0.07953710507,0.453525641,0.127,0.107,12.922,2.68,5.013,0.118,2.885,0.152,9.171,0.07,0.042,1.749,1.331,1.478,1.073,0.05833333333,-0.1008403361,0.1126226967,-0.01831501832,-0.2143864598,0.09259259259,-0.07025459233,0.07042253521,-0.113313352,-0.02777777778,-0.06666666667,0.3351145038,-0.0162601626,0.07647487254,-0.0009310986965,-0.1677333419,-0.08858918536
10903,2020-06-30,UNH,0.001887530396,0.02537233226,0.9630681818,-0.1109711727,-0.0261801464,-0.03543875444,0.9616204691,0.155,0.292,17.579,1.6,13.319,0.242,1.683,0.264,10.945,0.082,0.069,0.594,2.047,0.747,4.439,0.1567164179,0.2166666667,-0.1759714996,0.1267605634,-0.1628535512,0.1690821256,-0.15,0.09543568465,-0.1293453186,0.1884057971,0.2321428571,-0.3529411765,-0.01396917148,0.05957446809,-0.07866334579,-0.01679556709,-0.02771061958
4213,2020-06-30,ECL,-0.1974336269,-0.1877880836,-0.56,-0.2418612299,-0.09546702278,-0.1108720122,0.5594275047,0.126,0.134,-67.034,0.954,24.867,0.117,2.835,0.499,22.896,0.182,0.103,50.298,1.567,1.417,8.744,-0.226993865,-0.1572327044,-2.668134876,0.07918552036,-0.02340651141,-0.2352941176,0.2747302158,0.2860824742,0.2700948577,-0.09452736318,-0.1120689655,6.452659653,0.06671204901,0.07593014427,0.3596641269,0.07718305595,-0.08026374846
8068,2020-06-30,OXY,-0.4020128996,-0.07447391871,2.044176707,-0.1708601521,-0.06030022175,-0.5572357478,0.2954369683,0.081,-0.344,-0.893,0.314,1.938,-0.092,5.414,0.413,10.013,-0.092,-0.483,-0.002,2.369,1.184,0.552,-0.4214285714,1.991304348,-0.7082652728,-0.9871311475,0.2911392405,-2.295774648,0.7646675359,-0.2309124767,0.5514409668,-1.51396648,2.45,-1.010582011,0.15,-0.05355715428,0.4641909814,0.3807821355,-0.5377426987
8530,2020-06-30,PFE,0.3364424101,-0.0006762969323,0.04545454545,-0.03443493656,0.1224974752,-0.02171972627,1.034557235,0.101,0.181,14.996,4.02,14.031,0.098,3.362,0.834,15.078,0.433,0.274,0.386,1.644,1.046,3.011,-0.1140350877,-0.1919642857,0.09555815313,0.01005025126,-0.07251454257,-0.147826087,0.2015725518,0.004819277108,0.07072858969,-0.01814058957,-0.1016393443,0.7155555556,0.02302426882,-0.00946969697,-0.002649884068,-0.1976905101,0.03758692476
111864,2020-06-30,CTSH,0.02474474474,0.06381810193,0.0,0.1183844011,0.06279342723,-0.05325443787,0.8303571429,0.198,0.15,22.588,1.32,11.579,0.209,0.799,0.359,10.363,0.128,0.097,9.264,0.563,2.658,3.296,-0.04807692308,-0.07407407407,0.359576261,-0.2048192771,0.102132115,-0.06278026906,0.2503912363,-0.008287292818,0.0112217018,-0.05882352941,-0.07619047619,3.171094102,0.0932038835,0.009494872769,0.2243684993,0.02319559291,0.1370156696
7065,2020-06-30,MMC,0.04490902052,0.01818797056,-0.2432432432,-0.135734072,-0.006808688388,-0.09933347667,0.6949152542,0.136,0.258,29.091,1.62,21.573,0.157,3.531,0.25,15.502,0.152,0.118,5.76,3.053,1.168,7.076,0.007407407407,0.1569506726,-0.04422249236,-0.05813953488,-0.2020343999,0.01948051948,-0.01725577512,0.02459016393,-0.002445302445,0.07042253521,0.145631068,-0.7102178397,-0.005213424568,0.03822222222,-0.04481641469,0.04231719495,-0.01646863037
3144,2020-06-30,KO,0.04027059574,-0.007008315724,-0.359375,-0.1712812915,0.01780827458,-0.1687013138,0.6391437309,0.125,0.441,23.363,3.31,24.298,0.149,4.276,0.644,23.383,0.312,0.268,0.361,3.841,0.909,10.937,-0.08759124088,-0.07740585774,0.1611251926,-0.05698005698,0.2408967877,-0.1077844311,0.1126723914,-0.003095975232,0.05800642505,0.0,-0.003717472119,1.242236025,0.03058760397,0.07701421801,0.09184386543,-0.1898112312,0.02023143181
179534,2020-06-30,V,0.2563922238,-0.0007559578931,-0.2246376812,0.009910927111,0.1078854453,-0.1737273659,0.3955773956,0.218,0.343,40.302,0.566,28.857,0.325,1.142,0.691,25.694,0.837,0.514,1.505,1.128,1.399,10.225,-0.06034482759,-0.0602739726,0.1477146519,-0.07967479675,0.1185750833,-0.06340057637,0.1207065751,-0.01144492132,0.08044236996,0.004801920768,-0.017208413,0.9270166453,0.04347826087,-0.008504606662,0.05292966739,-0.0006086857887,-0.04953508072
2086,2020-06-30,BAX,0.02796111844,0.01461552783,-0.25,-0.05138339921,-0.003525782283,-0.02997858672,0.8372093023,0.151,0.119,48.916,1.13,20.607,0.138,2.347,0.496,18.176,0.149,0.081,4.435,1.362,2.689,5.423,-0.06211180124,-0.06299212598,0.03254949973,0.1554192229,0.005170479489,-0.08,0.0736505032,-0.01195219124,0.04405767132,-0.03870967742,-0.05813953488,-0.6931432921,0.02870090634,0.0193328279,-0.08841822155,-0.1390533174,-0.1507070368
10920,2020-06-30,UPS,0.04316880706,0.007830193225,0.8288288288,0.02682064874,0.001719287277,0.134405323,1.213290461,0.188,0.736,32.529,2.47,11.147,0.25,2.753,0.136,11.74,0.089,0.057,3.283,13.195,1.175,18.419,-0.005291005291,0.02506963788,0.6116230678,-0.3901234568,0.4149530338,-0.01185770751,0.0029143898,0.0,-0.009533451447,-0.01111111111,0.0,0.7622114868,0.04738847436,0.03524229075,0.3343233845,-0.009419561043,0.4140035465
8539,2020-06-30,EXC,0.004568772042,0.0,-0.1166666667,-0.06021742823,0.01533405137,-0.1629129987,0.8715277778,0.072,0.06,13.62,4.15,5.584,0.067,4.459,0.267,9.023,0.243,0.079,0.507,2.784,0.983,0.792,0.0,0.0,-0.04721930745,0.04010025063,0.001614349776,0.01515151515,0.006092057762,0.01520912548,-0.03228228228,0.008298755187,0.02597402597,-0.4507042254,0.001799208348,0.05585392052,-0.05149700599,-0.2136553414,-0.09934180852
7257,2020-06-30,MRK,0.1210743486,0.0431229677,-0.05154639175,-0.055572116,0.07264600003,-0.09088258165,0.677484787,0.199,0.318,20.747,2.86,16.471,0.276,1.691,0.795,14.154,0.322,0.207,0.13,2.217,1.232,7.254,-0.02926829268,-0.0245398773,0.01526792268,-0.05298013245,0.03565140845,0.0,0.05161691542,0.02316602317,0.003758598681,0.08783783784,0.0197044335,-0.1975308642,0.02877030162,0.02325581395,0.002210555402,-0.1944598605,-0.0120616879
2136,2020-06-30,VZ,-0.08283994595,0.008396540515,0.13,-0.0528777066,-0.01589455737,-0.03679215438,0.8676526356,0.157,0.205,12.829,4.15,5.643,0.148,2.97,0.591,8.243,0.279,0.148,0.593,3.764,0.917,2.542,-0.01875,0.03535353535,-0.009573071875,-0.03263403263,-0.1090937796,-0.02631578947,0.0108917631,0.003395585739,0.006102770658,0.03333333333,0.05714285714,0.8190184049,-0.02081165453,0.0234375,0.005537974684,-0.1734725384,-0.005651437052
9899,2020-06-30,T,0.0730684578,-0.002652999087,-0.7301587302,-0.003371399059,0.01297495034,-0.0427546226,0.8993153443,0.107,0.05,18.177,6.98,4.799,0.081,3.26,0.543,7.458,0.285,0.068,0.95,1.954,0.777,0.907,-0.009259259259,-0.1525423729,0.1603574848,0.03560830861,0.01458773784,-0.01219512195,0.01085271318,0.007421150278,-0.006262491672,-0.0404040404,-0.15,0.4200298954,0.01296008294,0.03324468085,-0.02577873255,-0.1624790027,-0.1416343563
6008,2020-06-30,INTC,0.06961278041,0.01826587201,-0.09160305344,-0.05917555974,-0.01158977521,-0.005043373008,1.042839657,0.278,0.305,9.383,2.59,5.715,0.244,0.9,0.725,7.228,0.449,0.3,0.321,0.838,1.569,2.557,0.003610108303,0.03040540541,-0.2306493932,0.2333333333,-0.2707668751,0.0,0.02974828375,-0.02159244265,0.009638217628,0.0,0.0,-0.04464285714,0.03841387856,0.08206896552,-0.2553873034,-0.09402246304,-0.2192851199
2817,2020-06-30,CAT,0.007343159687,0.01033726637,-0.5757575758,-0.04846130638,0.01839266888,-0.05999059709,0.8211678832,0.137,0.281,19.076,2.9,13.463,0.156,3.571,0.366,10.181,0.143,0.089,0.017,4.372,1.457,5.611,-0.1161290323,-0.2017045455,0.4989784693,-0.1545189504,0.4331488184,-0.1475409836,0.1511927789,-0.005434782609,0.1217496695,-0.07142857143,-0.1442307692,-0.8411214953,0.01297497683,0.01110340042,0.2251091703,-0.1093874148,0.09431414914
3170,2020-06-30,CL,-0.008474576271,0.009887266679,-0.1084337349,0.03083502138,-0.02172584697,-0.04881620698,0.9390243902,0.305,4.25,26.508,2.22,18.477,0.492,1.833,0.634,15.439,0.205,0.161,6.725,-1124.3,0.982,51.154,-0.02866242038,0.03988255444,0.07380701612,-0.08641975309,-0.01697169611,-0.02766798419,-0.005425935974,0.004754358162,-0.002390798656,0.01990049751,0.01257861635,-0.265749536,12.10617365,-0.04937076476,-0.06194527984,-0.09555044519,-0.03163868116
7163,2020-06-30,SPGI,0.2067658999,-0.01802600473,0.2519083969,0.01910828025,0.005364167362,0.08790593505,0.6363636364,0.37,5.053,34.568,0.731,26.103,0.772,1.175,0.719,18.706,0.416,0.362,3.183,42.201,1.328,51.154,0.05413105413,0.001188825045,0.0167656921,-0.1139393939,0.05449624303,0.09659090909,-0.0569823435,0.01697312588,0.01409519679,0.05050505051,0.06470588235,-0.2940785096,0.4150013412,0.01918649271,-0.06194527984,0.1450131848,0.009714629284
12141,2020-06-30,MSFT,0.06691885868,0.03873190423,0.04285714286,0.2317100175,0.07054191918,0.08600553953,0.4434888286,0.222,0.401,39.155,0.905,28.129,0.272,1.258,0.764,24.868,0.399,0.31,0.904,1.547,2.516,14.402,-0.03896103896,-0.09887640449,0.2841494211,-0.1846846847,0.1762565861,-0.007299270073,-0.05908750935,-0.007792207792,0.3227659574,-0.05450236967,-0.07185628743,0.3216374269,-0.04388133498,-0.08906589428,0.1885780309,0.09087769683,-0.05122536752
2403,2020-06-30,BMY,0.07817160079,-0.03796493965,-0.8823529412,0.2178140599,-0.004942754829,-0.06047676468,0.7043010753,0.147,-0.015,-622.0,2.89,10.99,0.101,3.083,0.8,11.991,0.169,-0.016,-1.307,1.641,1.9,2.537,-0.1090909091,-1.416666667,-9.436414931,-0.03986710963,-0.1402644137,-0.2937062937,-0.03626133167,0.03626943005,-0.04477017446,0.04320987654,-1.516129032,-2.807745505,-0.06067544362,-0.2112909921,0.059732665,-0.1446310059,-0.0593970982
6266,2020-06-30,JNJ,0.03767014878,0.01531712865,-0.3732718894,0.09151355042,0.01791449271,-0.1138176019,1.0592,0.175,0.229,26.961,2.63,19.479,0.228,1.069,0.746,14.24,0.276,0.189,0.067,1.59,1.269,5.896,-0.05405405405,-0.1158301158,0.1618116004,-0.03308823529,0.1546532306,-0.06172839506,0.04803921569,-0.002673796791,0.04937361828,-0.05479452055,-0.08695652174,0.1964285714,-0.00625,-0.01627906977,0.008898015058,-0.1270815556,-0.02607265344
6774,2020-06-30,LMT,0.01810425554,0.0002331312862,-0.04769736842,-0.04881165346,0.001223749481,0.03635550444,1.170648464,0.202,1.935,17.102,2.46,12.871,0.496,1.374,0.155,11.971,0.122,0.102,0.434,12.75,1.261,29.084,0.0202020202,-0.04349975284,-0.03005898367,-0.004048582996,-0.0592749598,0.04641350211,-0.05825908156,-0.00641025641,-0.03100210458,0.0,0.0,0.03827751196,-0.05890168291,0.02437043054,-0.07994052703,-0.122909775,-0.03442483702
1602,2020-06-30,AMGN,0.2169776219,-0.01726712712,-0.00651465798,-0.1102561935,0.04154530124,0.007304009089,1.112676056,0.204,0.674,20.696,2.53,13.653,0.225,2.58,0.907,13.071,0.425,0.3,0.344,5.036,1.986,13.589,0.01492537313,-0.01027900147,0.1496500389,-0.09318996416,-0.04624519735,-0.01746724891,0.01895734597,-0.001101321586,0.04350950024,-0.009324009324,-0.0625,0.556561086,0.0323903239,-0.07713754647,-0.003154342723,-0.03610941917,-0.00714883436
13721,2020-06-30,ZTS,0.3170578374,0.00414446418,-0.1022727273,0.05229517722,0.1489458689,0.01172638436,0.9574468085,0.231,0.525,47.507,0.5,39.333,0.235,2.651,0.743,25.85,0.323,0.254,1.979,3.263,3.196,22.526,0.0,-0.02777777778,0.1417481795,-0.1289198606,0.07776407727,0.0,0.02751937984,0.005412719892,0.0290195454,0.009375,0.0,0.2133660331,-0.01031240522,-0.02975106254,0.07996931633,-0.03511375684,0.1219907284
7435,2020-06-30,MMM,-0.06520874751,-0.004787610051,0.0,-0.2027589227,-0.05107907674,-0.1113312693,1.141566265,0.197,0.5,18.358,3.61,12.557,0.218,2.555,0.539,13.299,0.22,0.165,12.919,3.268,1.799,8.649,-0.0663507109,0.02459016393,0.003333879871,-0.03989361702,0.009648629091,-0.1028806584,0.08769689229,0.01125703565,0.01596638655,0.07317073171,0.07142857143,1.842464246,0.02156924039,0.0005561735261,-0.02469553451,-0.05682857689,-0.05787653806
1209,2020-06-30,APD,0.9209768583,0.06500502947,-0.09049773756,0.4339476451,0.6404628737,-0.06817669088,1.1977219,0.173,0.158,34.103,1.83,21.666,0.148,1.388,0.477,16.12,0.356,0.217,1.238,0.785,2.866,5.123,-0.005747126437,-0.02469135802,0.2362430218,-0.1756756757,0.1864629538,-0.006711409396,0.3449612403,0.01489361702,0.04141094386,0.01136363636,-0.004587155963,-0.007217321572,0.1544117647,0.1500802568,0.1725795377,0.01013008936,0.1488418265
1722,2020-06-30,ADM,-0.1581503863,0.003640613061,0.2173913043,-0.2603222267,-0.1500272591,0.0875751503,0.8556701031,0.06,0.087,14.21,3.22,-7.833,0.056,4.054,0.081,12.534,0.043,0.028,0.897,1.335,1.587,1.205,0.0,0.1447368421,-0.01312591152,-0.1202185792,0.4605631177,0.03703703704,-0.03613884926,0.0253164557,-0.03990808119,0.1025641026,0.1666666667,-0.666418743,0.009070294785,0.0245319561,0.1198884758,-0.06536160495,0.08042567301
149070,2020-06-30,CME,-0.2014360953,-0.002452436528,-0.3457943925,-0.2063487037,-0.1882423635,-0.2232442021,0.8504672897,0.037,0.074,26.526,3.35,19.265,0.093,1.281,0.654,21.235,0.554,0.464,0.594,2.854,1.022,1.946,-0.1956521739,-0.01333333333,-0.03249808513,0.03715170279,-0.1877477022,-0.02105263158,-0.01989288447,-0.001526717557,-0.02187931829,0.009107468124,0.01310043668,-0.001680672269,0.1769072165,-0.004868549172,-0.04326450344,-0.2595021419,-0.05539061189
3813,2020-07-31,TGT,0.2058159425,0.00616077639,4.982142857,0.1026922009,0.05306656361,0.1712974764,0.8828229028,0.179,0.276,22.716,1.73,8.365,0.197,1.983,0.295,9.334,0.072,0.041,1.925,2.805,0.96,5.753,0.1118012422,0.2718894009,0.02282858301,-0.2136363636,0.1269028695,0.2085889571,-0.07981438515,0.006825938567,-0.0523857868,0.07462686567,0.2058823529,-0.6418604651,0.02860286029,0.07502799552,0.1791350687,0.02391657948,0.2096015204
20779,2020-07-31,CSCO,0.0548575302,0.02381855571,-0.04615384615,-0.02336430582,0.02239342025,0.01427021614,0.3701067616,0.164,0.313,14.92,3.66,10.81,0.253,0.985,0.674,13.595,0.264,0.227,0.003,1.501,1.72,4.388,-0.05202312139,0.01954397394,-0.1938621137,0.1844660194,-0.1455220931,-0.01556420233,-0.1812136326,-0.004431314623,-0.002714201878,0.06024096386,0.06572769953,-0.9734513274,-0.1022727273,0.05070250458,-0.2043517679,-0.01178503555,-0.2374373135
11259,2020-07-31,WMT,0.02633906013,0.01664268359,0.6214285714,-0.008348760391,-0.01635575821,0.02317600392,1.037100457,0.153,0.246,22.314,1.54,12.005,0.171,2.034,0.267,11.52,0.054,0.033,0.484,2.178,0.791,5.265,0.0625,0.1884057971,-0.02011241876,-0.1444444444,0.01599526066,0.08917197452,-0.07503410641,0.003759398496,-0.03136298663,0.1020408163,0.1785714286,-0.6707482993,-0.0198019802,0.008928571429,0.05914302957,-0.05857584849,0.07261118738
117768,2020-07-31,NVDA,-0.2503574346,1.860762943,-0.3265306122,0.2664214398,0.1094042344,0.2551948052,1.4,0.251,0.289,24.827,0.118,59.834,0.241,1.147,0.697,40.923,0.314,0.259,0.911,0.617,7.973,23.536,0.004,-0.05245901639,0.3984678646,-0.2976190476,0.2676426347,-0.06589147287,0.1574167508,0.04185351271,0.1186954977,-0.006329113924,-0.08156028369,0.5082781457,0.1888246628,-0.09510838724,0.3227673804,0.3295240345,0.1811643409
28195,2020-08-31,JBL,0.1050764962,0.02691867281,-2.294117647,0.03321048908,0.07036226077,0.1522139351,0.5148202082,0.119,0.027,94.686,0.966,3.942,0.175,2.036,0.102,5.196,0.031,0.002,1.778,6.941,1.008,2.573,-0.01652892562,0.35,-0.3209552496,0.0522875817,0.2400125826,0.02941176471,0.09875876956,-0.02857142857,0.0586797066,-0.03125,1.0,-0.5717726397,0.0535822708,0.05,-0.1443298969,-0.004113597553,0.08452030057
29028,2020-08-31,COST,0.1134869724,0.03618098044,0.6560846561,0.09065367224,0.06724782067,0.4324853754,0.4351378958,0.15,0.23,39.647,0.783,17.807,0.229,1.462,0.141,21.689,0.034,0.024,2.811,2.015,1.132,8.327,0.01351351351,-0.02953586498,0.01818228511,-0.08953488372,-0.1436472059,0.004385964912,0.06949524506,0.0,0.08412476257,0.0303030303,0.04347826087,-0.02598752599,-0.01031434185,0.08533077661,-0.02653729249,-0.01844421265,0.09221704641
7906,2020-08-31,NKE,0.06718233119,0.04960133506,-2.862745098,0.04043940126,0.03207798342,0.678124505,-0.8379373849,0.149,0.302,71.904,0.816,50.682,0.196,2.41,0.451,39.778,0.092,0.072,7.213,2.291,2.231,16.335,0.07194244604,0.01683501684,0.1786381667,-0.184,0.03648410978,0.05945945946,-0.2897141173,-0.004415011038,-0.08411042804,0.05747126437,0.05882352941,-0.06627831715,-0.2075406434,-0.1007658202,0.08279199258,-0.01047335802,0.1692011476
2710,2020-08-31,STZ,0.04151698958,0.007546058646,-3.847826087,0.08987674047,-0.02122229593,0.1512682082,0.9264909847,0.112,0.092,29.505,1.82,10.87,0.112,4.07,0.559,15.347,0.172,0.135,1.53,1.269,1.647,2.396,0.03703703704,17.4,-0.9168873239,0.08333333333,-0.03992227522,0.04672897196,-0.04862085086,0.01268115942,-0.03883008705,2.822222222,18.28571429,-1.242895698,-0.02981651376,0.03389830508,-0.1145602365,-0.07727983278,0.08112512166
4598,2020-08-31,FDX,0.1538179821,0.02783707177,-4.6875,0.08226991493,0.05329278448,0.1130890656,-0.75732788,0.106,0.083,38.326,1.0,9.486,0.073,4.709,0.249,10.413,0.076,0.025,0.381,2.869,1.439,3.01,0.009523809524,0.3606557377,0.1151977187,-0.3506493506,0.09601386482,0.04285714286,-0.1217829168,0.01632653061,-0.001725625539,0.07042253521,0.3157894737,-0.6116207951,-0.05,-0.09154040404,0.4640077821,0.5383329265,0.2689246378
7065,2020-09-30,MMC,0.02655304434,0.01233798604,-0.4464285714,0.1015519568,0.006392732473,-0.05275722129,0.39,0.138,0.258,28.877,1.62,18.946,0.159,3.481,0.255,15.698,0.163,0.119,5.732,2.979,1.201,6.768,0.01470588235,0.0,-0.007356227012,0.0,-0.1217725861,0.0127388535,-0.01416029453,0.02,0.01264352987,0.07236842105,0.008474576271,-0.004861111111,-0.02423845398,0.02825342466,-0.04352741662,-0.01646863037,-0.09682845085
1078,2020-09-30,ABT,0.009813599675,0.001900882553,1.3,-0.0640569395,-0.01395544789,0.2081058952,0.49500998,0.115,0.107,57.259,1.33,29.422,0.092,2.409,0.607,23.039,0.204,0.104,0.672,1.204,1.534,6.111,0.01769911504,0.09183673469,-0.0951056466,0.007575757576,-0.02833553501,0.03370786517,-0.04138479904,-0.01620745543,0.03957224077,0.02512562814,0.0612244898,-0.1672862454,0.01006711409,0.02540106952,-0.03596781827,0.1055722922,-0.110816257
6774,2020-09-30,LMT,0.03679100664,0.01498351813,0.07944732297,0.0210236432,-0.0006547787939,0.01695437731,0.641509434,0.202,1.854,15.726,2.85,12.983,0.507,1.312,0.154,11.735,0.122,0.103,0.482,11.895,1.276,20.618,0.0,-0.04186046512,-0.08045842592,0.1585365854,0.008701732577,0.02217741935,-0.04512372635,-0.006451612903,-0.01971430958,0.0,0.009803921569,0.1105990783,-0.06705882353,0.01189532117,-0.2910878834,-0.03442483702,-0.1907171211
13721,2020-09-30,ZTS,0.07509944312,0.02712264151,0.2658227848,0.325234677,0.003570720095,0.1519639408,0.6358695652,0.23,0.518,46.219,0.499,38.303,0.235,2.659,0.741,26.716,0.321,0.254,2.068,3.139,2.916,18.999,-0.004329004329,-0.01333333333,-0.02711179405,-0.002,-0.0261866626,0.0,0.003017729159,-0.00269179004,0.03350096712,-0.006191950464,0.0,0.04497220819,-0.0380018388,-0.08760951189,-0.1565746249,0.1219907284,-0.1160946452
10903,2020-09-30,UNH,-0.06953732306,0.01933889866,-0.522431259,-0.04702145014,-0.0250390732,0.04790949178,0.6054347826,0.147,0.273,19.319,1.49,14.325,0.23,1.695,0.263,11.916,0.079,0.066,0.731,1.989,0.777,4.654,-0.05161290323,-0.06506849315,0.09898173958,-0.06875,0.07553119604,-0.04958677686,0.007130124777,-0.003787878788,0.08871630882,-0.03658536585,-0.04347826087,0.2306397306,-0.02833414753,0.04016064257,0.04843433206,-0.02771061958,0.007922779847
1722,2020-09-30,ADM,0.0343010313,-0.01347962382,-0.5238095238,0.08572097744,0.01699739427,-0.07094158835,0.55,0.058,0.078,17.587,2.89,-8.318,0.053,4.167,0.082,13.272,0.041,0.025,0.702,1.36,1.597,1.34,-0.03333333333,-0.1034482759,0.2376495426,-0.102484472,0.06191752841,-0.05357142857,0.02787370498,0.01234567901,0.05887984682,-0.04651162791,-0.1071428571,-0.2173913043,0.01872659176,0.006301197227,0.112033195,0.08042567301,-0.03256155279
2817,2020-09-30,CAT,0.01774866621,-0.01284105002,0.4523809524,-0.01002734731,-0.0165952635,-0.01160348104,0.493987976,0.124,0.229,28.836,2.37,14.098,0.136,3.956,0.361,11.593,0.132,0.076,0.24,4.351,1.482,6.308,-0.09489051095,-0.1850533808,0.5116376599,-0.1827586207,0.04716630766,-0.1282051282,0.1078129376,-0.01366120219,0.1386897161,-0.07692307692,-0.1460674157,13.11764706,-0.004803293687,0.01715854496,0.1242202816,0.09431414914,0.1035014044
7163,2020-09-30,SPGI,0.08566943261,-0.005266325609,-0.4268292683,-0.07401315789,0.001067109319,-0.04992279979,1.388888889,0.372,5.893,35.248,0.762,24.676,0.794,1.169,0.72,19.966,0.386,0.332,2.479,38.377,1.484,69.318,0.005405405405,0.1662378785,0.01967137237,0.04240766074,-0.05466804582,0.02849740933,-0.005106382979,0.001390820584,0.06735806693,-0.07211538462,-0.08287292818,-0.2211749921,-0.09061396649,0.1174698795,0.3550846464,0.009714629284,-0.2052612382
9899,2020-09-30,T,-0.1164176465,-0.005619292429,1.294117647,-0.1425671882,-0.03088772588,0.03394383394,0.4082909245,0.104,0.046,18.914,7.23,4.554,0.077,3.321,0.539,7.314,0.288,0.064,0.889,1.959,0.8,0.868,-0.02803738318,-0.08,0.04054574462,0.03581661891,-0.05105230256,-0.04938271605,0.01871165644,-0.007366482505,-0.0193081255,0.01052631579,-0.05882352941,-0.06421052632,0.002558853634,0.0296010296,-0.04299889746,-0.1416343563,-0.1081119082
7257,2020-09-30,MRK,-0.09426439014,0.03184162423,0.0,-0.07994408874,-0.0372349732,0.1685020849,0.9165659008,0.177,0.333,17.746,3.04,18.421,0.276,1.895,0.794,15.589,0.358,0.224,0.303,2.207,1.241,6.569,-0.1105527638,0.04716981132,-0.1446474189,0.06293706294,0.1183898974,0.0,0.1206386753,-0.001257861635,0.1013847676,0.1118012422,0.08212560386,1.330769231,-0.00451059991,0.007305194805,-0.09443065895,-0.0120616879,-0.1307445346
6266,2020-09-30,JNJ,0.2546413318,0.005573927886,-0.02205882353,0.05642880453,0.1133938492,0.1497600349,0.5726495726,0.175,0.256,22.748,2.79,17.641,0.226,1.134,0.747,14.731,0.298,0.21,0.078,1.586,1.328,5.434,0.0,0.1179039301,-0.1562627499,0.0608365019,-0.09435802659,-0.008771929825,0.06080449018,0.001340482574,0.03448033708,0.07971014493,0.1111111111,0.1641791045,-0.00251572327,0.04649330181,-0.07835820896,-0.02607265344,-0.05978780045
1209,2020-09-30,APD,-0.03570754455,0.04487943406,0.08955223881,-0.06727132381,-0.002609983776,0.1234263025,0.2267748875,0.151,0.153,32.996,1.91,18.966,0.123,2.502,0.472,22.31,0.353,0.215,1.759,1.053,3.594,4.747,-0.1271676301,-0.03164556962,-0.03246048735,0.04371584699,-0.1246192191,-0.1689189189,0.8025936599,-0.01048218029,0.3839950372,-0.008426966292,-0.009216589862,0.4208400646,0.3414012739,0.2540125611,-0.07339449541,0.1488418265,-0.1996041883
12141,2020-09-30,MSFT,-0.02659483825,0.03792421857,0.2465753425,-0.0311713456,-0.02949613949,-0.02311150843,-0.6822097014,0.239,0.422,34.583,1.05,24.451,0.285,1.226,0.768,21.37,0.408,0.323,0.957,1.51,2.672,13.097,0.07657657658,0.05236907731,-0.1167666965,0.1602209945,-0.1307547371,0.04779411765,-0.02543720191,0.005235602094,-0.1406626991,0.02255639098,0.04193548387,0.05862831858,-0.02391725921,0.06200317965,-0.09061241494,-0.05122536752,-0.0593996601
6435,2020-09-30,KMB,0.02896341463,0.01821014704,-0.3065326633,-0.06036341238,0.01763690971,0.01539462272,0.4056603774,0.289,2.249,20.219,3.07,12.582,0.448,1.839,0.417,12.368,0.171,0.125,2.912,154.432,0.872,56.748,-0.03344481605,-0.06291666667,-0.04519267095,0.1328413284,-0.04282997337,-0.01754385965,0.02680067002,-0.002392344498,0.02826737612,-0.07065217391,-0.08088235294,0.440870856,-1.184154543,0.07389162562,0.1093560621,-0.04009627211,-0.2037695598
2086,2020-09-30,BAX,0.05451786131,0.01523075512,0.4375,0.1881944444,0.01689517912,0.09345106696,0.4936708861,0.148,0.116,43.222,1.29,19.576,0.135,2.45,0.488,17.857,0.151,0.079,40.323,1.376,2.66,4.536,-0.01986754967,-0.02521008403,-0.1164036307,0.1415929204,-0.05003154268,-0.02173913043,0.04388581167,-0.01612903226,-0.0175506162,0.01342281879,-0.02469135802,8.09199549,0.01027900147,-0.01078467832,-0.1635626037,-0.1507070368,-0.1191190104
10793,2020-09-30,TSN,-0.01311858683,-3.72e-05,0.2430555556,-0.009127076995,-0.02475196891,0.1434843345,0.3219404631,0.142,0.121,11.54,2.73,4.95,0.136,2.47,0.164,6.99,0.076,0.048,0.847,1.25,1.795,1.091,0.1181102362,0.1308411215,-0.1069493886,0.01865671642,-0.01256732496,0.1525423729,-0.143847487,0.07894736842,-0.2378148512,0.08571428571,0.1428571429,-0.5157232704,-0.06085649887,0.2144790257,0.01677539609,-0.08858918536,-0.03349138665
8539,2020-09-30,EXC,-0.0176334477,0.0,-0.03773584906,0.01780388613,0.01336366221,0.2095055996,0.4858203021,0.073,0.053,16.901,3.73,7.309,0.067,4.338,0.275,8.451,0.244,0.071,1.405,2.798,1.022,0.872,0.01388888889,-0.1166666667,0.2408957416,-0.1012048193,0.3089183381,0.0,-0.02713612918,0.02996254682,-0.06339354982,0.004115226337,-0.1012658228,1.771203156,0.005028735632,0.03967446592,0.101010101,-0.09934180852,0.06376800835
